"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1528921536881","3381757697105","0.021642419","2.8272786","9.390229"
"5.0","1528921536897","3381762701988","0.051378198","2.8310149","9.3889885"
"10.0","1528921536899","3381767706871","0.083316356","2.8318546","9.388506"
"14.0","1528921536908","3381772681236","0.112093665","2.8322868","9.388076"
"20.0","1528921536909","3381778052330","0.14242026","2.8324132","9.387627"
"24.0","1528921536911","3381782691002","0.16805291","2.8358417","9.386168"
"29.0","1528921536913","3381787665367","0.19306533","2.8396182","9.384544"
"34.0","1528921536914","3381792670250","0.21565758","2.844267","9.382645"
"39.0","1528921536923","3381797644615","0.23856579","2.8490453","9.38064"
"44.0","1528921536925","3381802649498","0.26070768","2.8550076","9.378239"
"50.0","1528921536929","3381808020591","0.28278875","2.8611429","9.375728"
"54.0","1528921536941","3381812628746","0.30051014","2.8659468","9.37371"
"59.0","1528921536956","3381817603111","0.3234295","2.8691413","9.371969"
"64.0","1528921536961","3381822607994","0.35288158","2.8716993","9.370123"
"69.0","1528921536976","3381827582359","0.3916525","2.8742158","9.367811"
"74.0","1528921536980","3381832587242","0.44039875","2.879798","9.363931"
"80.0","1528921536983","3381837958335","0.50242347","2.8866","9.358712"
"84.0","1528921536987","3381842566490","0.56456566","2.8944051","9.352757"
"89.0","1528921536989","3381847571373","0.63911855","2.9010968","9.345884"
"94.0","1528921536991","3381852545738","0.71698177","2.906772","9.338469"
"99.0","1528921536994","3381857520103","0.7990497","2.9103482","9.33069"
"104.0","1528921537001","3381862524986","0.8837753","2.9091327","9.323426"
"110.0","1528921537005","3381867926597","0.97386825","2.9025986","9.316485"
"114.0","1528921537008","3381872534752","1.0497733","2.8908734","9.311886"
"119.0","1528921537011","3381877509117","1.1286818","2.8758278","9.307313"
"124.0","1528921537014","3381882514000","1.2062646","2.856905","9.303409"
"129.0","1528921537023","3381887488365","1.2838624","2.8330166","9.300328"
"134.0","1528921537046","3381892493248","1.3627615","2.8038926","9.297927"
"140.0","1528921537047","3381897864341","1.4651655","2.8040333","9.282299"
"144.0","1528921537049","3381902472496","1.540981","2.771087","9.279916"
"149.0","1528921537054","3381907477378","1.622672","2.7314856","9.277732"
"154.0","1528921537056","3381912451744","1.6956612","2.6805174","9.279545"
"159.0","1528921537059","3381917426109","1.7625265","2.6232293","9.283456"
"164.0","1528921537063","3381922430992","1.8259399","2.5659409","9.28721"
"170.0","1528921537065","3381927802085","1.8887992","2.5056634","9.291097"
"174.0","1528921537080","3381932410240","1.9383941","2.4535193","9.294798"
