"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1529263880657","256608662176482","-123.672485","-26.38855","-90.16724"
"20.0","1529263880657","256608682318083","-119.129944","-26.721191","-91.355896"
"40.0","1529263880663","256608702459685","-110.2417","-29.806519","-92.85736"
"60.0","1529263880683","256608722601286","-106.90765","-31.300354","-93.307495"
"80.0","1529263880703","256608742742888","-105.94635","-29.374695","-92.60101"
"100.0","1529263880724","256608762884489","-104.341125","-28.347778","-93.499756"
"120.0","1529263880744","256608783026091","-103.86047","-28.251648","-93.9682"
"140.0","1529263880762","256608803167692","-103.9917","-30.201721","-93.08014"
"161.0","1529263880784","256608823309294","-105.859375","-30.792236","-93.3197"
"181.0","1529263880804","256608843450896","-106.40106","-30.792236","-93.47229"
"201.0","1529263880823","256608863592497","-105.84412","-31.071472","-95.10498"
"221.0","1529263880843","256608883734099","-105.58472","-31.832886","-95.043945"
"241.0","1529263880864","256608903875700","-105.5542","-31.977844","-94.96002"
"261.0","1529263880882","256608924017302","-107.344055","-31.08368","-95.24994"
"281.0","1529263880904","256608944158903","-106.988525","-28.572083","-94.41376"
"302.0","1529263880924","256608964300505","-106.90765","-28.251648","-94.29779"
"322.0","1529263880942","256608984442107","-107.22504","-27.935791","-94.9173"
"342.0","1529263880961","256609004583708","-107.88269","-29.820251","-94.029236"
"362.0","1529263880982","256609024725310","-107.92389","-29.945374","-93.9682"
"382.0","1529263881000","256609044866911","-108.766174","-28.431702","-93.47534"
"402.0","1529263881021","256609065008513","-108.940125","-28.926086","-92.977905"
"422.0","1529263881060","256609085150114","-108.96759","-28.91388","-93.04199"
"443.0","1529263881081","256609105291716","-109.902954","-28.340149","-95.06073"
"463.0","1529263881099","256609125433317","-112.1582","-26.727295","-93.803406"
"483.0","1529263881130","256609145574919","-112.21924","-26.78833","-93.714905"
"503.0","1529263881139","256609165716521","-112.872314","-27.404785","-92.707825"
"523.0","1529263881158","256609185858122","-113.17444","-27.404785","-91.81976"
"543.0","1529263881178","256609205999724","-113.07678","-27.209473","-91.770935"
"563.0","1529263881199","256609226141325","-112.742615","-25.968933","-91.56952"
"584.0","1529263881218","256609246282927","-114.019775","-25.543213","-91.98456"
"604.0","1529263881239","256609266424528","-113.91907","-25.509644","-92.282104"
"624.0","1529263881257","256609286566130","-113.07373","-25.520325","-93.32886"
"644.0","1529263881276","256609306707732","-111.48071","-26.049805","-92.811584"
"664.0","1529263881311","256609326849333","-111.65619","-25.964355","-92.89551"
"684.0","1529263881317","256609346990935","-112.25128","-25.346375","-92.96112"
"704.0","1529263881337","256609367132536","-112.49695","-24.357605","-92.48047"
"725.0","1529263881356","256609387274138","-112.28485","-24.25232","-92.79175"
"745.0","1529263881376","256609407415739","-112.20856","-23.854065","-93.09235"
"765.0","1529263881397","256609427557341","-113.005066","-23.510742","-92.315674"
"785.0","1529263881416","256609447698942","-112.942505","-24.076843","-92.37671"
"805.0","1529263881435","256609467840544","-112.64191","-24.06311","-91.911316"
"825.0","1529263881459","256609487982146","-112.327576","-22.494507","-90.99426"
"845.0","1529263881475","256609508123747","-112.90741","-23.364258","-92.12341"
"866.0","1529263881495","256609528265349","-113.60779","-23.860168","-92.55066"
"886.0","1529263881517","256609548406950","-113.51318","-23.002625","-91.15906"
"906.0","1529263881535","256609568548552","-114.00452","-22.511292","-91.95709"
"926.0","1529263881555","256609588690153","-115.197754","-22.322083","-92.48505"
"946.0","1529263881573","256609608831755","-115.88287","-22.66388","-92.15088"
"966.0","1529263881594","256609628973357","-115.33508","-21.932983","-91.970825"
"986.0","1529263881613","256609649114958","-115.61127","-21.681213","-92.726135"
"1007.0","1529263881633","256609669256560","-116.22162","-21.98639","-93.47229"
"1027.0","1529263881652","256609689398161","-116.93115","-22.897339","-93.56995"
"1047.0","1529263881672","256609709539763","-116.589355","-23.101807","-93.836975"
"1067.0","1529263881691","256609729681364","-116.052246","-22.833252","-93.9682"
"1087.0","1529263881720","256609749822966","-116.163635","-22.280884","-93.64319"
"1107.0","1529263881732","256609769964567","-116.33453","-20.085144","-94.23523"
"1127.0","1529263881751","256609790106169","-116.39099","-19.107056","-94.62891"
"1148.0","1529263881771","256609810247771","-116.15143","-20.793152","-94.392395"
"1168.0","1529263881791","256609830389372","-116.41693","-21.842957","-94.651794"
"1188.0","1529263881810","256609850530974","-116.56036","-21.98639","-94.7937"
"1208.0","1529263881830","256609870672575","-117.08069","-21.20819","-95.55359"
"1228.0","1529263881851","256609890814177","-118.54553","-19.664001","-95.529175"
"1248.0","1529263881870","256609910955778","-118.93158","-19.276428","-95.45441"
"1268.0","1529263881890","256609931097380","-118.51349","-18.859863","-96.67969"
"1289.0","1529263881910","256609951238982","-117.72308","-19.189453","-95.16449"
"1309.0","1529263881929","256609971380583","-117.5766","-19.276428","-94.7937"
"1329.0","1529263881950","256609991522185","-117.726135","-19.128418","-94.93866"
"1349.0","1529263881972","256610011663786","-117.448425","-17.616272","-95.54138"
"1369.0","1529263881990","256610031805388","-117.40723","-17.414856","-95.62073"
"1389.0","1529263882008","256610051946989","-120.89691","-19.000244","-94.69147"
"1409.0","1529263882029","256610072088591","-119.54498","-18.791199","-94.00787"
"1430.0","1529263882048","256610092230192","-119.4397","-18.769836","-93.9682"
"1450.0","1529263882069","256610112371794","-120.78552","-19.10553","-94.62433"
"1470.0","1529263882088","256610132513396","-120.458984","-17.764282","-94.62891"
"1490.0","1529263882127","256610152654997","-120.47272","-17.800903","-94.6228"
"1510.0","1529263882147","256610172796599","-120.962524","-19.2276","-94.3985"
"1530.0","1529263882169","256610192938200","-120.962524","-18.261719","-93.141174"
"1550.0","1529263882187","256610213079802","-121.02203","-18.292236","-93.08319"
"1571.0","1529263882206","256610233221403","-121.691895","-18.55011","-92.6651"
"1591.0","1529263882226","256610253363005","-122.14813","-18.092346","-94.29779"
"1611.0","1529263882248","256610273504607","-121.954346","-18.23883","-94.01245"
"1631.0","1529263882266","256610293646208","-120.82062","-18.80951","-92.39502"
"1651.0","1529263882285","256610313787810","-120.962524","-17.245483","-92.811584"
"1671.0","1529263882305","256610333929411","-120.86182","-17.485046","-92.71088"
"1691.0","1529263882325","256610354071013","-120.27283","-18.469238","-92.637634"
"1712.0","1529263882343","256610374212614","-119.60907","-18.600464","-93.803406"
"1732.0","1529263882365","256610394354216","-119.39087","-18.470764","-93.844604"
"1752.0","1529263882385","256610414495817","-119.26727","-18.231201","-94.37103"
"1772.0","1529263882404","256610434637419","-120.62378","-18.600464","-95.45441"
"1792.0","1529263882423","256610454779021","-120.5719","-18.441772","-95.19348"
"1812.0","1529263882444","256610474920622","-120.510864","-18.148804","-94.573975"
"1832.0","1529263882463","256610495062224","-120.62378","-18.261719","-94.46411"
"1853.0","1529263882483","256610515203825","-120.50018","-18.261719","-94.70825"
"1873.0","1529263882503","256610535345427","-120.28656","-18.132019","-95.24994"
"1893.0","1529263882523","256610555487028","-120.28656","-17.922974","-95.45441"
"1913.0","1529263882543","256610575628630","-121.08612","-17.851257","-95.80841"
"1933.0","1529263882563","256610595770232","-121.40503","-17.308044","-94.973755"
"1953.0","1529263882582","256610615911833","-120.45593","-16.737366","-93.307495"
"1973.0","1529263882601","256610636053435","-120.703125","-17.642212","-93.707275"
"2194.0","1529263882622","256610857088861","-120.54443","-18.014526","-94.37714"
"2215.0","1529263882641","256610877230463","-120.11719","-17.414856","-94.62891"
"2235.0","1529263882661","256610897372064","-119.93408","-16.682434","-95.166016"
"2255.0","1529263882681","256610917513666","-120.059204","-16.899109","-95.347595"
"2275.0","1529263882701","256610937655267","-120.28656","-17.584229","-95.12482"
"2295.0","1529263882720","256610957796869","-120.79315","-17.48352","-95.81604"
"2315.0","1529263882740","256610977938471","-121.02966","-17.723083","-96.780396"
"2335.0","1529263882760","256610998080072","-120.962524","-17.922974","-97.10693"
"2356.0","1529263882779","256611018221674","-120.85266","-18.478394","-96.34857"
"2376.0","1529263882799","256611038363275","-120.57037","-18.322754","-95.73059"
"2396.0","1529263882820","256611058504877","-120.45593","-18.092346","-95.62073"
"2416.0","1529263882838","256611078646478","-119.252014","-19.296265","-97.03064"
"2436.0","1529263882859","256611098788080","-119.36951","-18.936157","-96.29974"
"2456.0","1529263882877","256611118929682","-119.60907","-18.600464","-95.78552"
"2476.0","1529263882898","256611139071283","-119.088745","-18.08014","-96.292114"
"2497.0","1529263882918","256611159212885","-119.97986","-17.662048","-96.70105"
"2517.0","1529263882937","256611179354486","-120.28656","-17.584229","-96.77734"
"2537.0","1529263882957","256611199496088","-120.70618","-18.284607","-97.18628"
"2557.0","1529263882978","256611219637689","-120.0943","-16.889954","-97.40906"
"2577.0","1529263882997","256611239779291","-119.947815","-16.567993","-97.43805"
"2597.0","1529263883016","256611259920892","-119.05365","-17.762756","-95.399475"
"2617.0","1529263883036","256611280062494","-120.27893","-18.969727","-95.562744"
"2638.0","1529263883056","256611300204096","-120.45593","-19.107056","-95.62073"
"2658.0","1529263883076","256611320345697","-119.97986","-17.36145","-96.084595"
"2678.0","1529263883096","256611340487299","-121.2204","-16.609192","-95.49408"
"2698.0","1529263883115","256611360628900","-121.30127","-16.567993","-95.45441"
"2718.0","1529263883138","256611380770502","-119.281006","-17.57965","-95.78247"
"2738.0","1529263883155","256611400912103","-118.76526","-18.09082","-97.265625"
"2758.0","1529263883194","256611421053705","-118.77899","-18.10913","-97.24579"
"2779.0","1529263883214","256611441195307","-119.270325","-18.5318","-96.46301"
"2799.0","1529263883233","256611461336908","-119.270325","-17.245483","-96.77734"
"2819.0","1529263883253","256611481478510","-119.24133","-17.367554","-96.806335"
"2839.0","1529263883274","256611501620111","-118.82477","-18.637085","-96.86127"
"2859.0","1529263883293","256611521761713","-117.915344","-18.937683","-94.7937"
"2879.0","1529263883313","256611541903314","-117.9657","-18.888855","-94.841"
"2899.0","1529263883333","256611562044916","-118.33649","-18.574524","-95.52612"
"2920.0","1529263883353","256611582186517","-118.76221","-18.431091","-97.602844"
"2940.0","1529263883372","256611602328119","-118.8324","-18.225098","-97.33276"
"2960.0","1529263883392","256611622469721","-118.91785","-17.967224","-96.45996"
"2980.0","1529263883412","256611642611322","-118.25409","-19.953918","-97.10693"
"3000.0","1529263883432","256611662752924","-118.34259","-19.689941","-97.10693"
"3020.0","1529263883452","256611682894525","-118.91937","-18.42804","-97.151184"
"3040.0","1529263883472","256611703036127","-119.77844","-17.07611","-97.273254"
"3061.0","1529263883490","256611723177728","-119.77844","-17.829895","-97.273254"
"3081.0","1529263883511","256611743319330","-120.00275","-18.77594","-97.05353"
"3101.0","1529263883531","256611763460932","-120.45593","-17.414856","-96.61102"
"3121.0","1529263883550","256611783602533","-120.26672","-17.733765","-96.30127"
"3141.0","1529263883571","256611803744135","-119.7525","-18.589783","-95.84808"
"3161.0","1529263883589","256611823885736","-119.4397","-19.107056","-95.95032"
"3181.0","1529263883609","256611844027338","-119.87915","-18.962097","-96.6629"
"3201.0","1529263883630","256611864168939","-120.23163","-18.695068","-96.94519"
"3222.0","1529263883649","256611884310541","-119.947815","-18.600464","-96.11664"
"3242.0","1529263883669","256611904452142","-120.27893","-18.93158","-96.598816"
"3262.0","1529263883690","256611924593744","-120.45593","-19.276428","-97.43652"
"3282.0","1529263883708","256611944735346","-120.28656","-19.276428","-97.769165"
"3302.0","1529263883728","256611964876947","-120.010376","-19.554138","-97.49756"
"3322.0","1529263883748","256611985018549","-120.999146","-19.691467","-98.46344"
"3342.0","1529263883769","256612005160150","-121.97876","-19.615173","-99.420166"
"3363.0","1529263883787","256612025301752","-120.95947","-20.024109","-98.62366"
"3383.0","1529263883807","256612045443353","-120.80383","-19.776917","-97.99805"
"3403.0","1529263883827","256612065584955","-121.1319","-19.4458","-97.93396"
"3423.0","1529263883846","256612085726557","-121.3562","-20.341492","-97.49756"
"3443.0","1529263883867","256612105868158","-122.03522","-20.011902","-98.26355"
"3463.0","1529263883886","256612126009760","-122.317505","-19.615173","-98.75946"
"3483.0","1529263883906","256612146151361","-122.561646","-18.644714","-98.75946"
"3504.0","1529263883926","256612166292963","-123.14606","-18.751526","-98.0423"
"3524.0","1529263883945","256612186434564","-123.33374","-18.937683","-97.769165"
"3544.0","1529263883965","256612206576166","-123.98987","-19.593811","-98.40698"
"3564.0","1529263883985","256612226717767","-124.57733","-19.389343","-97.950745"
"3584.0","1529263884016","256612246859369","-124.68872","-19.276428","-97.769165"
"3604.0","1529263884024","256612267000971","-124.40796","-18.434143","-96.943665"
"3624.0","1529263884044","256612287142572","-123.7854","-19.958496","-98.70758"
"3645.0","1529263884066","256612307284174","-123.672485","-20.292664","-99.090576"
"3665.0","1529263884083","256612327425775","-124.575806","-19.992065","-97.621155"
"3685.0","1529263884104","256612347567377","-124.539185","-19.502258","-96.70105"
"3705.0","1529263884123","256612367708978","-124.51935","-19.4458","-96.61102"
"3725.0","1529263884146","256612387850580","-125.32196","-18.64624","-97.39227"
"3745.0","1529263884163","256612407992182","-125.68817","-20.204163","-98.06366"
"3765.0","1529263884183","256612428133783","-125.704956","-20.292664","-98.098755"
"3786.0","1529263884224","256612448275385","-126.89209","-19.781494","-97.60437"
"3806.0","1529263884243","256612468416986","-127.22931","-18.769836","-98.594666"
"3826.0","1529263884264","256612488558588","-127.194214","-18.806458","-98.60077"
"3846.0","1529263884283","256612508700189","-126.39313","-19.586182","-98.71063"
"3866.0","1529263884301","256612528841791","-126.55182","-19.107056","-97.93396"
"3886.0","1529263884321","256612548983392","-126.58539","-19.075012","-98.03162"
"3906.0","1529263884341","256612569124994","-126.87225","-19.02771","-98.94409"
"3927.0","1529263884362","256612589266596","-126.72119","-20.970154","-99.090576"
"3947.0","1529263884383","256612609408197","-126.589966","-20.733643","-98.909"
"3967.0","1529263884402","256612629549799","-125.582886","-19.622803","-97.93396"
"3987.0","1529263884420","256612649691400","-124.1806","-20.462036","-97.93396"
"4007.0","1529263884440","256612669833002","-124.58038","-20.135498","-97.82715"
"4027.0","1529263884460","256612689974603","-126.35498","-19.171143","-97.58911"
"4047.0","1529263884479","256612710116205","-127.39868","-19.953918","-98.098755"
"4068.0","1529263884498","256612730257807","-127.1698","-19.81659","-97.96295"
"4088.0","1529263884519","256612750399408","-126.745605","-19.735718","-98.44971"
"4108.0","1529263884538","256612770541010","-127.22931","-20.462036","-100.57678"
"4128.0","1529263884559","256612790682611","-127.28577","-20.184326","-99.32709"
"4148.0","1529263884578","256612810824213","-127.51465","-20.193481","-96.55151"
"4168.0","1529263884598","256612830965814","-127.7359","-21.308899","-96.11664"
"4188.0","1529263884619","256612851107416","-127.28119","-20.722961","-96.68732"
"4209.0","1529263884637","256612871249017","-126.75476","-20.257568","-97.93091"
"4229.0","1529263884659","256612891390619","-127.05994","-20.970154","-98.42987"
"4249.0","1529263884677","256612911532221","-126.760864","-20.820618","-97.84241"
"4269.0","1529263884696","256612931673822","-126.53656","-20.785522","-97.70813"
"4289.0","1529263884716","256612951815424","-126.72119","-20.970154","-98.42987"
"4309.0","1529263884736","256612971957025","-126.55182","-21.650696","-97.93091"
"4329.0","1529263884756","256612992098627","-126.98822","-21.202087","-97.3526"
"4350.0","1529263884775","256613012240228","-127.568054","-20.123291","-97.273254"
"4370.0","1529263884796","256613032381830","-127.09503","-20.59784","-97.54944"
"4390.0","1529263884815","256613052523432","-127.10571","-22.122192","-97.769165"
"4410.0","1529263884834","256613072665033","-127.39868","-23.002625","-97.769165"
"4430.0","1529263884855","256613092806635","-126.460266","-21.23108","-97.86987"
"4450.0","1529263884874","256613112948236","-126.82495","-20.861816","-98.446655"
"4470.0","1529263884894","256613133089838","-127.39868","-21.308899","-98.75946"
"4491.0","1529263884914","256613153231439","-127.51312","-22.337341","-97.53418"
"4511.0","1529263884934","256613173373041","-128.60413","-22.718811","-96.37909"
"4531.0","1529263884953","256613193514642","-129.09088","-22.66388","-96.11664"
"4551.0","1529263884973","256613213656244","-127.98004","-22.789001","-97.924805"
"4571.0","1529263884993","256613233797846","-128.93677","-22.460938","-98.71521"
"4591.0","1529263885018","256613253939447","-129.42963","-22.325134","-98.75946"
"4611.0","1529263885032","256613274081049","-127.96478","-21.125793","-97.84851"
"4632.0","1529263885053","256613294222650","-127.83661","-21.33789","-97.602844"
"4652.0","1529263885072","256613314364252","-127.90527","-21.478271","-97.602844"
"4672.0","1529263885091","256613334505853","-128.76587","-22.624207","-98.161316"
"4692.0","1529263885111","256613354648509","-129.49677","-22.259521","-99.10431"
"4712.0","1529263885131","256613374790111","-129.599","-22.155762","-99.25537"
"4732.0","1529263885150","256613394931712","-128.98865","-22.462463","-98.957825"
"4752.0","1529263885171","256613415073314","-131.52618","-23.262024","-98.47717"
