sys_time,raw_x_grav,raw_y_grav,raw_z_grav
0.0,9.768499625,-0.4348499875,-0.7458999774999999
50.0,9.769324625,-0.42891248875000004,-0.7386499725
100.0,9.768492559523809,-0.4114464191666667,-0.7581618826190475
150.0,9.766574369642857,-0.40157481437500003,-0.7861164059642856
200.0,9.762643415714285,-0.3958878499,-0.8314691207714284
250.0,9.758669446428572,-0.38610654024999996,-0.8762842639761903
300.0,9.75547951122449,-0.3755827476428571,-0.9124207891224488
350.0,9.753204547321427,-0.37271240368749997,-0.9370106904821427
400.0,9.751284008730158,-0.3731221357222222,-0.9566161693174602
450.0,9.750653567857142,-0.36771392215,-0.9659305483857141
500.0,9.750712316233766,-0.36026720159090914,-0.9690204979870128
550.0,9.751254589880952,-0.35378993445833334,-0.9666571203214285
600.0,9.751862698351648,-0.3522845548846154,-0.9618111861428571
650.0,9.75271249132653,-0.3530542295357143,-0.9531189585612244
700.0,9.754040985238095,-0.3523226134333334,-0.9388523602571428
750.0,9.755705911160714,-0.35148619959375005,-0.9192903368660714
800.0,9.75749378697479,-0.3524058342058824,-0.895525022697479
850.0,9.75955966547619,-0.34968995408333337,-0.8664414096587302
900.0,9.761772304135336,-0.34391469302631583,-0.8309213354661654
950.0,9.763861683928571,-0.3386929583750001,-0.7892832686928573
1000.0,9.76567205612245,-0.33543424588095244,-0.7451926368884354
1050.0,9.767183312662338,-0.3342326890681819,-0.7008520628480519
1100.0,9.768276194720498,-0.3363677893695653,-0.6545897992459627
1150.0,9.769038844940477,-0.3396741311458334,-0.6078210577773809
1200.0,9.769626875142857,-0.34215036558000006,-0.5621082161062857
1250.0,9.770054287637363,-0.3445284281346155,-0.5179732849483517
1300.0,9.77032929920635,-0.34628219005555566,-0.47489945957989416
1350.0,9.770686095663265,-0.34560568312500006,-0.43513876488061226
1400.0,9.771099664778324,-0.343789625086207,-0.3988132905054187
1450.0,9.771521669285713,-0.34356730411666675,-0.3662661810219047
1500.0,9.771905467050692,-0.3438044878548388,-0.33589630466635945
1550.0,9.772312783705356,-0.34357559735937504,-0.3079695451455357
1600.0,9.77270088116883,-0.34404542762121215,-0.2822807712926407
1650.0,9.773056731722688,-0.3450740915147059,-0.25831721937226887
1700.0,9.77314537653061,-0.34774568867142863,-0.23279215630448974
1750.0,9.77333854940476,-0.34919719720833337,-0.20968237440714282
1800.0,9.773561275096522,-0.3504891646351352,-0.18843582396370653
1850.0,9.773777552067667,-0.3519626075657895,-0.16856803964887215
1900.0,9.773958127655675,-0.35427330967948717,-0.14998937211941388
1950.0,9.774318669464284,-0.35565047673750005,-0.13538513801642854
2000.0,9.774596253135886,-0.3574390015,-0.12050940313797905
2050.0,9.774877761394556,-0.3585342631785715,-0.10616679858707478
2100.0,9.7751982692691,-0.35924416394186054,-0.09330524531760792
2150.0,9.775455117694804,-0.3608536147613637,-0.08082967187857137
2200.0,9.775648555079364,-0.3630342009666668,-0.06842812370349201
2250.0,9.775825747360248,-0.3666743268586957,-0.05813664301428566
2300.0,9.775943488905774,-0.37208040458510644,-0.049934161248024266
2350.0,9.775986745386904,-0.3789937293229167,-0.043683866263690425
2400.0,9.776020889358598,-0.38619263203061227,-0.039281338421574295
2450.0,9.776088863571426,-0.39301037903,-0.03752651167314281
2500.0,9.77624162703081,-0.39835292061764704,-0.03731540358151256
2550.0,9.776465826510988,-0.4022172874134615,-0.038172415031868086
2600.0,9.776703259029647,-0.4056075272735849,-0.03882057701239888
2650.0,9.776985606084654,-0.40765584466975313,-0.04060383782389767
2700.0,9.777279685974024,-0.4087668291666667,-0.043635768045281347
2750.0,9.777494688010204,-0.40987492114583335,-0.048874771901615606
2800.0,9.77759969348371,-0.4109307994766082,-0.05641942478053463
2850.0,9.777546936699506,-0.41128026827873565,-0.06687529676707714
2900.0,9.777303764043584,-0.41157890771468925,-0.0795422407625504
2950.0,9.776894806865078,-0.41204425908611114,-0.0936573696665079
3000.0,9.776392428883684,-0.41235582844535523,-0.10846667491787661
3050.0,9.775866741858678,-0.41241971282526885,-0.12327904010737323
3100.0,9.775332980876794,-0.41213559033597885,-0.13798762645487522
3150.0,9.774805584300594,-0.4117106591119792,-0.15238750635401782
3200.0,9.774235646080585,-0.4110994181410257,-0.16693262071780218
3250.0,9.77366177113997,-0.41044639647222225,-0.18125333797965365
3300.0,9.773042338734896,-0.4099806292412935,-0.19563224278592747
3350.0,9.772326124929972,-0.4098159140465687,-0.21044235598025207
3400.0,9.77150371152519,-0.40973423407487924,-0.2257985537196687
3450.0,9.770615942789115,-0.4093117449595238,-0.24148685980938772
3500.0,9.769655433735748,-0.4089628470305165,-0.2574174674177062
3550.0,9.76866021660053,-0.4088391963217593,-0.27327750175912696
3600.0,9.767679388975864,-0.4089077004269407,-0.28873534365283754
