sys_time,raw_x_mag,raw_y_mag,raw_z_mag
0.0,-92.85416666666669,101.86111111111113,73.9513888888889
50.0,-93.21223958333334,101.95789930555557,73.55381944444446
100.0,-93.08072916666667,101.77922453703705,73.6417824074074
150.0,-93.0946377840909,101.57731613005052,73.70008680555556
200.0,-93.18196022727273,101.49060290404041,73.79756944444445
250.0,-93.12142518939395,101.47862742003367,73.7802662037037
300.0,-93.15765016233766,101.44418064574315,73.76344246031746
350.0,-93.15278764204545,101.42850181502526,73.80004340277777
400.0,-93.15317234848484,101.40102939113356,73.79795524691357
450.0,-93.17035511363636,101.3521764520202,73.78315972222222
500.0,-93.21964101239669,101.28095586547292,73.83412247474747
550.0,-93.27894176136364,101.21900121001683,73.79429976851851
600.0,-93.19113854895106,101.18821265540015,73.82118055555556
650.0,-93.04221793831171,101.20512603715727,73.88261408730159
700.0,-92.97273674242426,101.14645096801345,73.92252314814816
750.0,-92.87405007102274,101.14042278251262,73.96486545138889
800.0,-92.85940006684493,101.16745673648245,73.9452410130719
850.0,-92.82589172979799,101.1900980289001,73.92710262345679
900.0,-92.77913427033494,101.17088234316851,73.99409722222222
950.0,-92.76330255681819,101.1832757260101,74.02564236111111
1000.0,-92.75076433982684,101.19835783429534,74.03368055555555
1050.0,-92.68926265495868,101.19760603191001,74.04015581955922
1100.0,-92.66717514822135,101.1966231609574,74.03080121870882
1150.0,-92.64250118371211,101.19780552925084,74.03394491792929
1200.0,-92.62305113636363,101.19464330808081,74.02408712121212
1250.0,-92.62000109265733,101.2008589500777,74.02195877039627
1300.0,-92.60953808922558,101.21216972970444,74.03156214927047
1350.0,-92.60093851461038,101.21753866792929,74.02597064393937
1400.0,-92.59638028996865,101.21952009317312,74.01386820794147
1450.0,-92.59733428030303,101.21991109006734,74.0094476010101
1500.0,-92.61294446480939,101.21180911942001,73.99906219452589
1550.0,-92.60941495028409,101.21827602193812,74.01178681344696
1600.0,-92.62257661845729,101.21639644551576,74.00612660697887
1650.0,-92.64562583556149,101.22859802064764,73.99381405971478
1700.0,-92.67485795454544,101.23599522005772,73.9795265151515
1750.0,-92.68770912247473,101.25322451950055,73.94815077861952
1800.0,-92.69665617321866,101.2678333162708,73.92455210892709
1850.0,-92.7095731160287,101.26933770268472,73.90449810606059
1900.0,-92.71445585664335,101.26515596671844,73.88867764180262
1950.0,-92.70315696022726,101.27087081755049,73.89880445075755
2000.0,-92.6925616685144,101.31106299273218,73.86819336659273
2050.0,-92.68559591450216,101.34770435004809,73.84335542929291
2100.0,-92.6754657769556,101.38453099307021,73.81952739605353
2150.0,-92.6679267820248,101.3922689250459,73.78087336432505
2200.0,-92.65391729797979,101.39980183782265,73.75032617845116
2250.0,-92.645679965415,101.40727897178303,73.71567234848483
2300.0,-92.64244741295936,101.4176294191919,73.6793016602192
2350.0,-92.63765684185604,101.42950172295873,73.63754537563129
2400.0,-92.66596996753245,101.45211393269427,73.57593730674087
2450.0,-92.68820612373734,101.45598832070705,73.55191856060604
2500.0,-92.71025110170328,101.44838427163793,73.52772764408793
2550.0,-92.73158174290984,101.44256598436284,73.4918044628982
2600.0,-92.74148114398702,101.43350813560127,73.47014305793786
2650.0,-92.75911575243171,101.42385983679385,73.4379413346427
2700.0,-92.76762769742882,101.4115045339761,73.41200355831036
2750.0,-92.77657630997474,101.40694641729796,73.39683385191196
2800.0,-92.79621239810383,101.3934717238171,73.3702568447634
2850.0,-92.80791563261928,101.3875497975444,73.35579120950887
2900.0,-92.82695519816811,101.38987946199279,73.33196423985616
2950.0,-92.86390177819864,101.38192313762625,73.30257733585857
3000.0,-92.89830502773636,101.38590800422254,73.29290393691006
3050.0,-92.92083969737698,101.37775919477026,73.27809903470184
3100.0,-92.93578668630751,101.35926301707549,73.26892285954784
3150.0,-92.95641892558396,101.3407589074337,73.2534904711174
3200.0,-92.9685317113442,101.3272472319347,73.23891754079251
3250.0,-92.97336456420263,101.31963742539024,73.23662333562899
3300.0,-92.99307180951304,101.30777716530979,73.23561030076885
