sys_time,raw_x_rot,raw_y_rot,raw_z_rot
0,-0.2309728,-0.6960221999999999,-0.18527760000000001
100,-0.2304076666666667,-0.695954,-0.18578666666666666
200,-0.2267567142857143,-0.6994461428571429,-0.18402357142857145
300,-0.2255062,-0.7024984000000001,-0.18168879999999998
400,-0.22388899999999998,-0.7081774000000001,-0.1772726
500,-0.2210038,-0.7122213940000001,-0.175315
600,-0.2194862,-0.7137246,-0.17501739800000002
700,-0.2222704,-0.7121428000000001,-0.175266598
800,-0.2231984,-0.7120082,-0.174449
900,-0.22124560000000001,-0.7103341999999999,-0.17771920000000002
1000,-0.220608198,-0.708742,-0.180319
1100,-0.22188320000000003,-0.7062061999999999,-0.182876
1200,-0.224966398,-0.703892788,-0.18302100000000002
1300,-0.2278286,-0.7006629999999999,-0.185041
1400,-0.2288468,-0.6966443940000001,-0.1894744
1500,-0.2305776,-0.6919132,-0.1936908
1600,-0.2332578,-0.6869221999999999,-0.1967174
1700,-0.2314662,-0.6821948000000001,-0.20239620000000003
1800,-0.230136598,-0.6758713999999999,-0.2093952
1900,-0.2321602,-0.6678325999999999,-0.2158272
2000,-0.2344142,-0.6618763999999999,-0.2191136
2100,-0.23720659800000002,-0.657254,-0.221517
2200,-0.2421156,-0.6502734,-0.2246664
2300,-0.244206,-0.6453726,-0.22718600000000005
2400,-0.24340799999999999,-0.6430177940000001,-0.229002
2500,-0.2436982,-0.6409045999999999,-0.230407
2600,-0.243414,-0.638638,-0.2324576
2700,-0.240174398,-0.6401274,-0.2333532
2800,-0.2381324,-0.6416888000000001,-0.23307840000000002
2900,-0.240080798,-0.6425788000000001,-0.23103800000000002
3000,-0.240865798,-0.6423810000000001,-0.2308506
3100,-0.2400812,-0.6433664000000001,-0.2305896
3200,-0.2411264,-0.6436876,-0.229668598
3300,-0.2421006,-0.6436103999999999,-0.2291278
3400,-0.2454866,-0.6382432,-0.2311486
3500,-0.2430528,-0.6406026,-0.230338
3600,-0.2419046,-0.6419409939999999,-0.2287436
3700,-0.24192200000000005,-0.6423273999999999,-0.2278464
3800,-0.2435256,-0.642139,-0.2267936
3900,-0.2413874,-0.647758,-0.22380799999999998
4000,-0.24242039999999998,-0.6457824000000001,-0.2245146
4100,-0.2407656,-0.646111394,-0.224729598
4200,-0.23918820000000002,-0.6480734,-0.223209998
4300,-0.2406576,-0.6471858,-0.22210120000000003
4400,-0.241425,-0.6460458000000001,-0.2214134
4500,-0.244183,-0.6478576,-0.21755500000000005
4600,-0.24821639999999998,-0.6493774,-0.2136024
4700,-0.2518274,-0.6510186000000001,-0.2097158
4800,-0.25210540000000004,-0.6539598000000001,-0.2061888
4900,-0.25014000000000003,-0.6595084,-0.20154839800000002
5000,-0.2466556,-0.6637181999999999,-0.20049779999999998
5100,-0.2429534,-0.6671940000000001,-0.2000416
5200,-0.2422536,-0.6671674000000001,-0.2011196
5300,-0.2388932000000001,-0.6710837940000001,-0.200721
5400,-0.23685479999999998,-0.6741458,-0.2000706
5500,-0.23525099800000002,-0.6795836000000001,-0.1954974
5600,-0.23374940000000002,-0.6854020000000001,-0.1910206
5700,-0.22932919999999998,-0.6936859999999999,-0.185541
5800,-0.2269,-0.7000175000000001,-0.1803135
5900,-0.22530699999999995,-0.704608,-0.175875665
6000,-0.2233226,-0.7078597999999999,-0.17327820000000002
6100,-0.222041,-0.7094052,-0.1724704
6200,-0.22094500000000006,-0.7104327999999999,-0.17244720000000002
6300,-0.2208684,-0.7108032000000001,-0.1728244
6400,-0.22002919999999998,-0.7124293939999999,-0.1721862
6500,-0.2201442,-0.7129087999999999,-0.1722756
6600,-0.22078119999999998,-0.713875,-0.17148
6700,-0.2206414,-0.7159894,-0.1689504
6800,-0.219597798,-0.7187014,-0.1663858
6900,-0.2179178,-0.721122,-0.1654606
7000,-0.21759740000000002,-0.7229346,-0.16398339999999997
7100,-0.2181796,-0.7237025939999999,-0.16298019999999994
7200,-0.218952998,-0.723552394,-0.162710998
7300,-0.2201344,-0.7229091999999999,-0.1628072
7400,-0.2213016,-0.7222538000000001,-0.16281279999999998
7500,-0.221538798,-0.7224335940000001,-0.1620724
7600,-0.2208442,-0.7228207999999999,-0.16169679999999997
7700,-0.220728998,-0.7231226000000001,-0.16175919800000002
7800,-0.21880639999999998,-0.7252062,-0.16086460000000002
7900,-0.21717640000000005,-0.7263375999999999,-0.16129059999999998
8000,-0.216911998,-0.7253715999999999,-0.16272919800000002
8100,-0.2178344,-0.724965394,-0.162892
8200,-0.21735100000000002,-0.7261728,-0.16223320000000002
8300,-0.21508520000000003,-0.7274977999999999,-0.16190480000000002
8400,-0.212702198,-0.7308542000000001,-0.15902980000000005
8500,-0.21088920000000003,-0.7351211999999999,-0.15521639999999998
8600,-0.2090252,-0.7389081999999999,-0.1520692
8700,-0.20614839999999998,-0.7433065999999999,-0.14891499800000002
8800,-0.20488,-0.7463504000000001,-0.1465148
8900,-0.20546800000000004,-0.7493974,-0.14239580000000002
9000,-0.2021526,-0.7538938000000001,-0.13941240000000002
9100,-0.19770220000000002,-0.7569098000000001,-0.13820100000000002
9200,-0.19697619800000002,-0.7558923999999999,-0.139917
9300,-0.20003640000000006,-0.7540458000000001,-0.1393198
9400,-0.19962459800000001,-0.7522812,-0.14100279799999998
9500,-0.200781398,-0.7495911999999999,-0.14367020000000005
9600,-0.2021466,-0.7484751999999999,-0.14353120000000003
9700,-0.20155079800000006,-0.7518062000000001,-0.13914079999999998
9800,-0.2035934,-0.7498775999999999,-0.1410978
9900,-0.2059384975,-0.7471002425,-0.14386875
10000,-0.208240598,-0.7455838,-0.143893598
10100,-0.20735383333333332,-0.7453410000000001,-0.1453245
10200,-0.21186375,-0.7378145,-0.15215175
10300,-0.209150665,-0.7395036666666667,-0.152021665
10400,-0.2114004,-0.7379126,-0.1518884
10500,-0.21296220000000005,-0.7363685940000001,-0.1522116
10600,-0.216656,-0.7321829940000001,-0.154771
10700,-0.210259,-0.7355048000000001,-0.15529300000000001
10800,-0.2109744,-0.7312827940000001,-0.1602308
10900,-0.20986559999999999,-0.7311645940000001,-0.161103
11000,-0.21043499999999998,-0.730683,-0.16129259999999998
11100,-0.21177820000000003,-0.7291293999999999,-0.161918
11200,-0.21373925,-0.72479675,-0.165548
11300,-0.21230266666666667,-0.7258846666666666,-0.16511283333333332
11400,-0.2132554,-0.7257830000000001,-0.1647826
11500,-0.21566140000000006,-0.7217318,-0.16860879999999998
11600,-0.2127438,-0.7252565940000001,-0.16739560000000006
11700,-0.21462780000000006,-0.7252012000000001,-0.167126998
11800,-0.2201858,-0.7217024000000001,-0.1679734
11900,-0.22009740000000003,-0.720513,-0.16962779999999997
12000,-0.215948998,-0.7238758000000001,-0.16909520000000006
12100,-0.21928179999999997,-0.718763994,-0.172949998
12200,-0.2234212,-0.7155036,-0.17303220000000002
12300,-0.2232544,-0.7173486,-0.17048780000000002
12400,-0.2210944,-0.7196233999999999,-0.16912860000000002
12500,-0.2224542,-0.7172048000000001,-0.17002719999999996
12600,-0.2217272,-0.7174729999999999,-0.16947579999999998
12700,-0.220121,-0.7203128000000001,-0.16624080000000002
12800,-0.2197804,-0.7184969940000001,-0.1676802
12900,-0.218586198,-0.7174050000000001,-0.16930279999999998
13000,-0.21674140000000006,-0.7206208000000001,-0.16617900000000002
13100,-0.22041939800000002,-0.7191609999999999,-0.164826
13200,-0.2233746,-0.716545,-0.165076998
13300,-0.224832,-0.7132312,-0.16754660000000002
13400,-0.2289406,-0.7059063940000001,-0.17291440000000002
13500,-0.23481279999999996,-0.7005647999999999,-0.17403239999999998
13600,-0.235573598,-0.6979401999999999,-0.17595860000000002
13700,-0.238194,-0.6938217940000001,-0.17843340000000002
13800,-0.241858,-0.6937525999999999,-0.175464
13900,-0.24425619999999998,-0.6938804000000001,-0.17346060000000002
14000,-0.24289380000000002,-0.6915272,-0.17719120000000002
14100,-0.2411216,-0.6916931999999999,-0.1783362
14200,-0.23933800000000002,-0.693595,-0.178264598
14300,-0.2373114,-0.6901545940000001,-0.184241
