sys_time,timestamp,abs_timestamp,raw_x_acc,raw_y_acc,raw_z_acc
0,2546.5,2583589550113920.0,9.555259225,-0.5837063695,-0.6924031254999999
100,2636.5,2583589595115814.5,9.666888768749999,-0.45046904925,-0.7933187277499999
200,2736.5,2583589643448390.5,9.686474679166666,-0.31747114483333333,-0.876836469888889
300,2846.5,2583589695114265.0,9.650797721875,-0.304303035625,-0.9292495411666667
400,2946.5,2583589746114305.5,9.530271577499999,-0.38565801009999995,-1.0038887819333335
500,3046.5,2583589796780673.5,9.589582552083334,-0.38546647375,-1.0206880986944444
600,3146.5,2583589847256852.0,9.639882626785715,-0.3628241667142857,-1.0110029808095238
700,3246.5,2583589897614112.5,9.6348712171875,-0.3575141690625,-1.0102633442083333
800,3346.5,2583589947892016.5,9.605328865277777,-0.3540226246111111,-1.0168174717962963
900,3446.5,2583589998114449.0,9.60175842875,-0.34050336559999994,-1.0223001948666668
1000,3546.5,2583590048296304.5,9.61942727159091,-0.3334034692181818,-0.9995356877878788
1100,3646.5,2583590098447759.5,9.628884057291666,-0.3370237921666666,-0.9709086527638889
1200,3746.55,2583590148576051.5,9.625614802884614,-0.34465454273076923,-0.9581779457051283
1300,3846.5,2583590198685994.5,9.648840961607144,-0.3530079385857143,-0.9417250429404762
1400,3946.5,2583590248781392.5,9.649050554166667,-0.33984895007666666,-0.9065884225777778
1500,4046.5,2583590298864861.0,9.63872938828125,-0.33497874475937495,-0.8650400443979167
1600,4146.5,2583590348938257.0,9.642579330147058,-0.339666803067647,-0.8208872677333334
1700,4246.5,2583590399003580.5,9.64863511875,-0.3299475960138889,-0.7746705680092593
1800,4346.5,2583590449062085.0,9.647878946710525,-0.3173451343263158,-0.7230867219824562
1900,4446.5,2583590499114774.5,9.653255714375,-0.31909920176,-0.6663901354083335
2000,4546.5,2583590549162300.5,9.656091044642857,-0.31863404252857147,-0.6201324481984128
2100,4646.5,2583590599205499.5,9.659909244886363,-0.3386924779136364,-0.5727256999166668
2200,4746.5,2583590649245013.0,9.660439112499999,-0.34386982085217394,-0.5180115666811596
2300,4846.5,2583590699281152.5,9.664975019270832,-0.3362656281041667,-0.46606129323611123
2400,4946.5,2583590749314650.5,9.6799889795,-0.33300472535400005,-0.4201632494266668
2500,5046.55,2583590799345557.0,9.67257647451923,-0.3377297745903846,-0.38125820808333344
2600,5146.55,2583590849374122.0,9.672505477314814,-0.3433639929018519,-0.3438871751913581
2700,5246.5,2583590899400501.0,9.674320712053571,-0.33672736715892865,-0.31128897870238104
2800,5346.5,2583590949425185.0,9.67110677198276,-0.33173728480862075,-0.2829038302643679
2900,5446.5,2583590999448119.5,9.671794167916667,-0.3333686442816667,-0.2559162236055556
3000,5546.5,2583591049469612.0,9.677457308467744,-0.3393278895306452,-0.22764224615053769
3100,5646.5,2583591099489807.5,9.678591620703127,-0.3416675460140625,-0.20499604225520837
3200,5746.5,2583591149508791.5,9.678061053409094,-0.3417033682560606,-0.18209718058080812
3300,5846.5,2583591199526729.5,9.681124826102943,-0.33331512687794124,-0.16765749816960787
3400,5946.5,2583591249543466.0,9.688760888214288,-0.34885570902428575,-0.13642161615047624
3500,6046.5,2583591299559292.5,9.684480557986113,-0.34697303039861116,-0.12254987732685191
3600,6146.55,2583591349574937.0,9.683589355067571,-0.34854400055000007,-0.1079784996558559
3700,6246.5,2583591399589260.5,9.686210345723687,-0.35100256974605265,-0.09251069657280707
3800,6346.5,2583591449602723.5,9.687199016987183,-0.34963939344615386,-0.08145811161324791
3900,6446.55,2583591499615579.0,9.689395214062504,-0.35295321431875004,-0.06967725811291672
4000,6546.5,2583591549627734.0,9.689615631402441,-0.35236809472439024,-0.055259346054065094
4100,6646.55,2583591599639427.0,9.688993283630955,-0.3525747025285715,-0.0419384358742064
4200,6746.5,2583591649650625.0,9.687197213081399,-0.35299441702093026,-0.03196537921085276
4300,6846.5,2583591699661122.5,9.689629102556822,-0.3600444047136364,-0.020813233478787926
4400,6946.6,2583591749671383.0,9.689707682500003,-0.3662277329422223,-0.01139108239703708
4500,7046.5,2583591799680999.5,9.688002807880437,-0.37216303996195654,-0.008416141927536272
4600,7146.5,2583591849690220.5,9.68872392845745,-0.37984264668617024,-0.005099142467375927
4700,7246.5,2583591899699044.5,9.688447347656252,-0.3869828010677083,-0.005421871456597262
4800,7346.5,2583591949707508.0,9.689843334948982,-0.3949846466244898,-0.0018420715809524194
4900,7446.5,2583591999715608.0,9.687333609750002,-0.393233263662,-0.008432380433333372
5000,7546.5,2583592049723385.5,9.68758878897059,-0.39931528735490196,-0.009431278859150365
5100,7646.5,2583592099730941.0,9.687567105528847,-0.3970415180307692,-0.014075145411859011
5200,7746.5,2583592149738135.0,9.687058366273586,-0.39759107259811316,-0.013601778070125822
5300,7846.5,2583592199745079.5,9.68690543263889,-0.3982178147166666,-0.018874291957716085
5400,7946.5,2583592249751766.0,9.687750563863638,-0.39928319407363627,-0.02966633741303034
5500,8046.5,2583592299758311.0,9.68798406450893,-0.3993186406794642,-0.044177298441369084
5600,8146.55,2583592349764664.5,9.687058472149126,-0.3994620528307017,-0.060161669916081906
5700,8246.55,2583592399770798.5,9.686148287284485,-0.39952621688534473,-0.07651951349511497
5800,8344.0,2583592449734212.0,9.685072464841662,-0.40177609193724345,-0.09386360062588467
5900,8444.0,2583592499698893.5,9.686315897173666,-0.40543949635019416,-0.10642879753926278
6000,8546.5,2583592549705790.5,9.684253773859343,-0.4015403917608467,-0.1257216391041929
6100,8646.5,2583592599712494.0,9.684111745248707,-0.4004006866356718,-0.14082399790896397
6200,8746.5,2583592649718873.5,9.683753808022537,-0.399578386347804,-0.15616897746596456
6300,8846.55,2583592699725665.5,9.683444465709686,-0.39966464481893205,-0.17124391930243385
6400,8946.5,2583592749731667.5,9.683800283160306,-0.39991031815248695,-0.18570031454393487
6500,9046.5,2583592799737429.0,9.683949429627575,-0.3996479410819947,-0.20073435894478434
6600,9146.5,2583592849743050.5,9.683736779185372,-0.39979362090912907,-0.2169276718709816
6700,9246.5,2583592899748472.5,9.68343884052088,-0.4005476499766419,-0.23470090765229068
6800,9346.5,2583592949753802.5,9.683149539208983,-0.39953795470886444,-0.2521047110921126
6900,9446.5,2583592999758974.0,9.68238966293457,-0.3985913107201664,-0.26851874129079667
7000,9546.5,2583593049763946.0,9.680976769090421,-0.3987571538226993,-0.2843220315543066
7100,9646.5,2583593099768819.5,9.680248227158609,-0.4001620449084951,-0.29934051271327455
7200,9746.6,2583593149774396.5,9.679159197334519,-0.40190889438920063,-0.3145378795939146
7300,9846.5,2583593199778985.5,9.678940805478646,-0.402404959944752,-0.32910449878859144
7400,9946.5,2583593249783460.0,9.678843159405599,-0.4022174206521553,-0.3429634480714102
7500,10046.5,2583593299787827.5,9.677683293492366,-0.40273417557120594,-0.35662150204415477
7600,10146.5,2583593349792034.0,9.676211526693766,-0.4030571658105409,-0.36976311487475017
7700,10246.5,2583593399796154.5,9.676631466095127,-0.4034946538193801,-0.3840533959660995
7800,10346.5,2583593449800175.0,9.674464736777468,-0.40182992797483097,-0.3995941955108324
7900,10446.5,2583593499804094.0,9.674800245067749,-0.3990635889826456,-0.411137216566947
8000,10546.5,2583593549807909.5,9.677066474449628,-0.39969970215569933,-0.42210555599204647
8100,10646.5,2583593599811641.5,9.676632131468535,-0.40150572228184933,-0.43485604476043616
8200,10746.5,2583593649815276.5,9.67474865880024,-0.4016701662724294,-0.4485742770524791
8300,10846.5,2583593699818817.0,9.673240657802618,-0.39843320870073384,-0.46303757530185435
8400,10946.5,2583593749822324.5,9.67286665418141,-0.3970131403313134,-0.4790871888865384
8500,11046.5,2583593799825727.5,9.673525843958371,-0.39771963132746097,-0.4951811490157647
8600,11146.5,2583593849829035.5,9.673542434545057,-0.3987896511225476,-0.5119618841420204
8700,11246.5,2583593899832313.5,9.669684394095682,-0.3982410315132005,-0.5302820416517701
8800,11346.5,2583593949835491.5,9.66814584753281,-0.39517603306810833,-0.5485563660152333
8900,11446.5,2583593999838590.5,9.666604245893556,-0.3950415468079071,-0.5664352350206197
9000,11546.5,2583594049841589.5,9.666638286872747,-0.39361030681496306,-0.5867678938116018
9100,11646.5,2583594099844556.5,9.662721152776305,-0.39226743334414826,-0.6053313179006061
9200,11746.5,2583594149847447.5,9.663450114574408,-0.3920192448329209,-0.6205607006113524
9300,11846.5,2583594199850296.0,9.66003738862149,-0.3920921677655494,-0.6363982642750614
9400,11946.5,2583594249853047.0,9.66355148768863,-0.39250126397643836,-0.650299550703745
9500,12046.5,2583594299855763.5,9.662872355004374,-0.39059741817720467,-0.6640808164776643
9600,12146.5,2583594349858434.5,9.66038565598371,-0.3906086962970273,-0.6795327854933585
9700,12246.5,2583594399861048.0,9.657138608932856,-0.38906595625113927,-0.6941905678107732
9800,12346.5,2583594449863598.5,9.656114359347676,-0.39018074932941055,-0.7071253860147048
9900,12446.5,2583594499866091.5,9.657064262754199,-0.39000431970111643,-0.7188917109545578
10000,12546.5,2583594549868535.0,9.656734251736832,-0.3907748413605113,-0.7319042295193642
10100,12646.5,2583594599870945.5,9.654861524268822,-0.38774178268491805,-0.7425443751613312
10200,12746.5,2583594649873351.0,9.653652764809902,-0.38935146868312276,-0.7519876928782115
10300,12846.5,2583594699875695.0,9.652766525244422,-0.389134547868862,-0.7604068336053442
10400,12946.5,2583594749877969.5,9.655034710718285,-0.3914254097701109,-0.7685470395233885
10500,13046.5,2583594799880198.5,9.654165708494528,-0.391604096156242,-0.7762806844335453
10600,13146.5,2583594849882375.0,9.652623776405793,-0.389327064077679,-0.7844873448594001
10700,13246.5,2583594899884519.5,9.652914918753888,-0.3858950984283486,-0.7901300938514426
10800,13346.5,2583594949886615.5,9.653622449545137,-0.3839230883679968,-0.7956736990775762
10900,13446.5,2583594999888672.5,9.654695835003816,-0.3856130603601059,-0.8023397311086892
11000,13546.5,2583595049890692.0,9.651423061940719,-0.3872165020055104,-0.8098649043869893
11100,13646.5,2583595099892695.5,9.652129235048392,-0.38539667473626477,-0.8143057009728197
11200,13746.5,2583595149894644.5,9.653039024339998,-0.3823293242456784,-0.8187992627385471
11300,13846.5,2583595199896568.0,9.65155965153877,-0.3792611823128215,-0.8254737805654019
11400,13946.5,2583595249898440.5,9.650347509351478,-0.3816801962666231,-0.8288968563935288
11500,14046.5,2583595299900315.5,9.650295576727759,-0.3822288283824281,-0.8328801036013431
11600,14146.55,2583595349902195.5,9.64798538654205,-0.37975179726377484,-0.8394595781474856
11700,14246.5,2583595399903980.5,9.648920148520507,-0.3776292133234039,-0.843452174841151
11800,14346.5,2583595449905750.5,9.648994188658989,-0.37904709248455176,-0.8459652914391246
11900,14446.5,2583595499907485.0,9.645938569378497,-0.37791944782801384,-0.8503838068896318
12000,14546.5,2583595549909219.0,9.645671949590247,-0.3782627924009228,-0.8536212287583125
12100,14646.5,2583595599910931.0,9.647348611478849,-0.3759786612148497,-0.8561854404283263
12200,14746.5,2583595649912586.0,9.650146448987151,-0.3785200737513143,-0.8580889689167139
12300,14846.5,2583595699914189.5,9.645241575809836,-0.37793506495130375,-0.8624409526673855
12400,14946.5,2583595749915790.5,9.642939628003356,-0.3781753602196933,-0.8672749287380465
12500,15046.5,2583595799917382.0,9.64419331329698,-0.37665609335644173,-0.8695581666448874
12600,15146.5,2583595849918919.0,9.64615494331039,-0.3771703731969422,-0.8724124819886285
12700,15246.5,2583595899920453.5,9.644756487112653,-0.3779197784965755,-0.8741148803195767
12800,15346.5,2583595949921953.0,9.644422765700927,-0.3788097547640439,-0.8763105564953939
12900,15446.5,2583595999923432.5,9.642241435003227,-0.37746127312932043,-0.8807966702569678
13000,15546.5,2583596049924875.0,9.63904068985053,-0.3776978345061958,-0.8841981288198918
13100,15646.5,2583596099926319.0,9.642505143904692,-0.3804011924796337,-0.884065574919741
13200,15746.5,2583596149927726.5,9.64293284883774,-0.38210981804369665,-0.88541473901057
13300,15846.5,2583596199929117.0,9.644204648473279,-0.3837965152523258,-0.884871286193327
13400,15946.5,2583596249930484.0,9.642996012373475,-0.3818403194378641,-0.8837222594611542
13500,16046.5,2583596299931846.5,9.642026965591317,-0.38666242757067393,-0.8854737348879105
13600,16146.5,2583596349933180.0,9.643221605258534,-0.38791545971979313,-0.8836695045602615
13700,16246.55,2583596399934507.5,9.644933288372602,-0.39143002847544683,-0.8827727662192452
13800,16346.5,2583596449935801.5,9.642779285218841,-0.39554166807994,-0.8821989711061571
13900,16446.5,2583596499937122.5,9.644606485860136,-0.39571254290258323,-0.8797898377707559
14000,16546.5,2583596549938376.5,9.644967852627085,-0.39825821549547274,-0.8792181689674172
14100,16646.5,2583596599939627.0,9.64375272503816,-0.3968428915888144,-0.8763986067352523
14200,16746.5,2583596649940845.5,9.644419726436496,-0.3991776291126689,-0.8746598730343065
14300,16846.5,2583596699942032.0,9.651491927641796,-0.3992553273320254,-0.8691810712746932
14400,16946.5,2583596749943227.5,9.651359930554612,-0.39601969960559763,-0.8647718457065919
14500,17046.5,2583596799944410.5,9.647139920242594,-0.39257585647816207,-0.8581370498366837
14600,17146.6,2583596849945980.5,9.6452444881321,-0.39078803249973915,-0.8535567458820124
14700,17246.5,2583596899947104.0,9.645852991252829,-0.39084266739568685,-0.8473138656513907
14800,17346.5,2583596949948237.5,9.64500395171422,-0.38939898777692383,-0.8363374558013813
14900,17446.5,2583596999949355.0,9.645277142036123,-0.38891308429274435,-0.8283102102413721
15000,17546.55,2583597049950492.0,9.646704174539195,-0.3866419292431235,-0.8205446710576544
15100,17646.5,2583597099951579.0,9.646345131121175,-0.38872912246520824,-0.8145761528178014
15200,17746.5,2583597149952642.5,9.644263199545218,-0.39183434373014153,-0.8116338086569007
15300,17846.5,2583597199953689.5,9.643722563509211,-0.3930864847202056,-0.8078217457445183
15400,17946.5,2583597249954725.5,9.638375785357539,-0.39792458418975263,-0.806548840436489
15500,18046.5,2583597299955775.0,9.644865977118068,-0.3927002603096901,-0.7976430869881782
15600,18146.5,2583597349956777.5,9.657702760544067,-0.38364161695867294,-0.7875027099118205
15700,18246.55,2583597399957818.5,9.654148003831763,-0.38643528971969404,-0.7840792925908595
15800,18346.5,2583597449958793.5,9.648451557455463,-0.39465380641957015,-0.7826594721751938
15900,18446.5,2583597499959773.5,9.649557015533865,-0.39317183566257285,-0.7854113393469113
16000,18546.5,2583597549960727.5,9.651478533139246,-0.38579563714603515,-0.783661828138856
