sys_time,timestamp,abs_timestamp,raw_x_gyro,raw_y_gyro,raw_z_gyro
0,2400.0,2583589587617124.0,-0.07696902,0.047647487,0.18081611
100,,,,,
200,2600.0,2583589787621811.0,0.13072516,-0.119729586,-0.16249016
300,,,,,
400,2800.0,2583589987624936.0,0.019547688,-0.13439035,0.15027285
500,,,,,
600,3000.0,2583590187626499.0,0.0,0.0,0.0
700,,,,,
800,3200.0,2583590387631186.0,0.0,0.0,0.0
900,,,,,
1000,3400.0,2583590587634311.0,-0.06352998,0.08796459400000001,-0.008552114
1100,,,,,
1200,3599.0,2583590787604624.0,-0.09040806,0.0842994,0.08674286
1300,,,,,
1400,3799.0,2583590987607749.0,0.0,0.0,0.0
1500,,,,,
1600,3999.0,2583591187610874.0,-0.10873401,0.24190263,-0.017104227
1700,,,,,
1800,4200.0,2583591387613999.0,-0.08796459400000001,0.1685988,-0.081855945
1900,,,,,
2000,4400.0,2583591587617124.0,-0.095294975,0.14049901,0.037873644
2100,,,,,
2200,4600.0,2583591787620249.0,-0.10629055,0.12461651,0.08674286
2300,,,,,
2400,4800.0,2583591987623374.0,0.032986723,0.081855945,-0.14538592
2500,,,,,
2600,5000.0,2583592187626499.0,-0.07086037,-0.007330383,0.13439035
2700,,,,,
2800,5200.0,2583592387629624.0,0.08674286,-0.043982297,-0.09040806
2900,,,,,
3000,5400.0,2583592587632749.0,-0.042760565999999986,-0.015882496,0.09896017
3100,,,,,
3200,5599.0,2583592787604624.0,0.0,0.0,0.0
3300,,,,,
3400,5799.0,2583592987607749.0,-0.03176499,0.06841691,0.021991149
3500,,,,,
3600,5999.0,2583593187610874.0,0.0,0.0,0.0
3700,,,,,
3800,6200.0,2583593387613999.0,0.0,0.0,0.0
3900,,,,,
4000,6400.0,2583593587617124.0,0.0,0.0,0.0
4100,,,,,
4200,6600.0,2583593787620249.0,0.0,0.0,0.0
4300,,,,,
4400,6800.0,2583593987623374.0,-0.042760565999999986,-0.012217305,0.096516706
4500,,,,,
4600,7000.0,2583594187626499.0,0.02443461,-0.08552113,0.062308256
4700,,,,,
4800,7200.0,2583594387629624.0,0.0,0.0,0.0
4900,,,,,
5000,7400.0,2583594587632749.0,0.036651913,-0.07819075,-0.06597344599999999
5100,,,,,
5200,7599.0,2583594787604624.0,0.0,0.0,0.0
5300,,,,,
5400,7799.0,2583594987607749.0,0.10140363,-0.15393804,-0.02687807
5500,,,,,
5600,7999.0,2583595187610874.0,0.14049901,-0.21746802,-0.009773844
5700,,,,,
5800,8200.0,2583595387613999.0,0.07086037,-0.08552113,0.007330383
5900,,,,,
6000,8400.0,2583595587617124.0,0.04642576,-0.061086524,-0.017104227
6100,,,,,
6200,8600.0,2583595787620249.0,0.019547688,-0.043982297,-0.1001819
6300,,,,,
6400,8800.0,2583595987623374.0,0.0,0.0,0.0
6500,,,,,
6600,9000.0,2583596187626499.0,0.0,0.0,0.0
6700,,,,,
6800,9200.0,2583596387629624.0,0.042760565999999986,-0.06597344599999999,0.007330383
6900,,,,,
7000,9400.0,2583596587632749.0,0.0,0.0,0.0
7100,,,,,
7200,9600.0,2583596787635874.0,0.0,0.0,0.0
7300,,,,,
7400,9799.0,2583596987607749.0,0.0,0.0,0.0
7500,,,,,
7600,9999.0,2583597187610874.0,0.0,0.0,0.0
7700,,,,,
7800,10200.0,2583597387613999.0,0.08063421400000001,-0.09773844,-0.04886922
7900,,,,,
8000,10400.0,2583597587615561.0,-0.04153884,0.10140363,-0.018325957
8100,,,,,
8200,10600.0,2583597787620249.0,0.034208454,-0.0842994,0.06352998
8300,,,,,
8400,10800.0,2583597987623374.0,0.14538592,-0.13805555,-0.111177474
8500,,,,,
8600,11000.0,2583598187626499.0,0.015882496,-0.09407325,0.09162979
8700,,,,,
8800,11200.0,2583598387629624.0,0.13072516,-0.12461651,-0.118507855
8900,,,,,
9000,11400.0,2583598587632749.0,0.04886922,-0.05497787,-0.02565634
9100,,,,,
9200,11600.0,2583598787635874.0,-0.08307768,0.10140363,0.018325957
9300,,,,,
9400,11799.0,2583598987607749.0,-0.07696902,0.10873401,0.105068825
9500,,,,,
9600,11999.0,2583599187610874.0,-0.089186326,0.089186326,-0.05009095
9700,,,,,
9800,12200.0,2583599387613999.0,-0.0036651916,-0.052534413,0.09896017
9900,,,,,
10000,12400.0,2583599587615561.0,-0.10873401,0.12705997,0.047647487
10100,,,,,
10200,12600.0,2583599787620249.0,-0.07941248,0.10629055,0.010995574
10300,,,,,
10400,12800.0,2583599987623374.0,-0.089186326,0.10629055,0.10629055
10500,,,,,
10600,13000.0,2583600187624936.0,0.0,0.0,0.0
10700,,,,,
10800,13200.0,2583600387629624.0,-0.042760565999999986,0.103847094,-0.1282817
10900,,,,,
11000,13400.0,2583600587631186.0,0.034208454,-0.08796459400000001,0.17837265
11100,,,,,
11200,13600.0,2583600787635874.0,-0.05375614,0.13072516,-0.095294975
11300,,,,,
11400,13799.0,2583600987607749.0,-0.05497787,-0.008552114,0.16126843
11500,,,,,
11600,13999.0,2583601187609311.0,0.0,0.0,0.0
11700,,,,,
11800,14200.0,2583601387612436.0,-0.081855945,0.10873401,0.012217305
11900,,,,,
12000,14400.0,2583601587617124.0,0.0,0.0,0.0
12100,,,,,
12200,14600.0,2583601787618686.0,-0.111177474,0.12461651,0.13561209
12300,,,,,
12400,14800.0,2583601987623374.0,0.1160644,-0.16737708,0.06963864
12500,,,,,
12600,15000.0,2583602187624936.0,-0.042760565999999986,0.1160644,-0.04642576
12700,,,,,
12800,15200.0,2583602387628061.0,-0.052534413,0.02687807,0.1685988
12900,,,,,
13000,15400.0,2583602587631186.0,0.08307768,-0.095294975,-0.040317107000000005
13100,,,,,
13200,15600.0,2583602787634311.0,-0.14294247,0.19181168,0.12583824
13300,,,,,
13400,15799.0,2583602987606186.0,-0.02443461,0.14782938,-0.17348573
13500,,,,,
13600,15999.0,2583603187609311.0,-0.002443461,-0.014660766,0.07574729
13700,,,,,
13800,16200.0,2583603387612436.0,0.0,0.0,0.0
13900,,,,,
14000,16400.0,2583603587615561.0,-0.012217305,0.059864793,-0.05009095
14100,,,,,
14200,16600.0,2583603787618686.0,0.0,0.0,0.0
14300,,,,,
14400,16800.0,2583603987621811.0,-0.08796459400000001,0.19792034,-0.07574729
14500,,,,,
14600,17000.0,2583604187624936.0,0.004886922,0.06597344599999999,-0.14049901
14700,,,,,
14800,17200.0,2583604387628061.0,-0.21013765,0.30909783,0.10873401
14900,,,,,
15000,17400.0,2583604587631186.0,-0.012217305,0.119729586,-0.09162979
15100,,,,,
15200,17600.0,2583604787634311.0,-0.008552114,-0.21502456,0.25411993
15300,,,,,
15400,17799.0,2583604987606186.0,0.018325957,-0.19058995,0.21135938
15500,,,,,
15600,17999.0,2583605187609311.0,0.052534413,0.4361577999999999,-0.66706485
15700,,,,,
15800,18200.0,2583605387612436.0,-0.18936823,-0.3115413,0.7452555999999999
15900,,,,,
16000,18400.0,2583605587615561.0,0.408058,-0.28588495,-0.59742624
16100,,,,,
16200,18600.0,2583605787618686.0,-0.44104472,0.2773328,0.6450737
16300,,,,,
16400,18800.0,2583605987621811.0,-0.034208454,-0.14782938,0.2968805
16500,,,,,
16600,19000.0,2583606187624936.0,-0.032986723,0.16615535,-0.16982053
16700,,,,,
16800,19200.0,2583606387628061.0,-0.073303826,-0.06352998,0.26878070000000004
16900,,,,,
17000,19400.0,2583606587631186.0,0.0,0.0,0.0
17100,,,,,
17200,19600.0,2583606787634311.0,-0.10751228,0.13561209,0.06963864
17300,,,,,
17400,19799.0,2583606987606186.0,-0.112399206,0.12461651,0.09162979
17500,,,,,
17600,19999.0,2583607187609311.0,-0.2846632,0.26389378,0.26389378
17700,,,,,
17800,20200.0,2583607387612436.0,-0.17348573,0.2883284,0.057421334
17900,,,,,
18000,20400.0,2583607587615561.0,-0.18570304,0.021991149,0.21013765
18100,,,,,
18200,20600.0,2583607787618686.0,0.15271631,-0.312763,-0.030543262
18300,,,,,
18400,20800.0,2583607987621811.0,-0.11728613,-0.062308256,0.19914207
18500,,,,,
18600,21000.0,2583608187624936.0,0.0,0.0,0.0
18700,,,,,
18800,21200.0,2583608387628061.0,0.0,0.0,0.0
18900,,,,,
19000,21400.0,2583608587631186.0,0.0,0.0,0.0
19100,,,,,
19200,21600.0,2583608787634311.0,0.0,0.0,0.0
19300,,,,,
19400,21799.0,2583608987606186.0,0.0,0.0,0.0
19500,,,,,
19600,21999.0,2583609187607749.0,0.0,0.0,0.0
19700,,,,,
19800,22200.0,2583609387612436.0,0.0,0.0,0.0
19900,,,,,
20000,22400.0,2583609587613999.0,0.18325958,-0.021991149,-0.1966986
20100,,,,,
20200,22600.0,2583609787617124.0,-0.22357668,-0.0036651916,0.3213151
20300,,,,,
20400,22800.0,2583609987623374.0,0.39706242,-0.21868975,-0.30298916
20500,,,,,
20600,23000.0,2583610187623374.0,0.056199603,0.09407325,-0.07574729
20700,,,,,
20800,23200.0,2583610387628061.0,-0.06841691,0.10629055,0.0842994
20900,,,,,
21000,23400.0,2583610587629624.0,0.36041048,-0.21502456,-0.27488935
21100,,,,,
21200,23600.0,2583610787632749.0,0.20280726,-0.043982297,-0.19547687
21300,,,,,
21400,23799.0,2583610987606186.0,0.19792034,-0.061086524,-0.26145032
21500,,,,,
21600,23999.0,2583611187607749.0,0.22602014,-0.017104227,-0.33841935
21700,,,,,
21800,24199.0,2583611387610874.0,0.19303341,-0.15027285,-0.13927728
21900,,,,,
22000,24400.0,2583611587613999.0,-0.030543262,-0.013439035,0.07086037
22100,,,,,
22200,24600.0,2583611787618686.0,0.10140363,-0.06963864,-0.05009095
22300,,,,,
22400,24800.0,2583611987620249.0,0.062308256,-0.05497787,0.103847094
22500,,,,,
22600,25000.0,2583612187623374.0,0.112399206,-0.07941248,-0.12461651
22700,,,,,
22800,25200.0,2583612387626499.0,-0.03176499,0.06352998,-0.028099801
22900,,,,,
23000,25400.0,2583612587629624.0,0.0,0.0,0.0
23100,,,,,
23200,25600.0,2583612787632749.0,0.0,0.0,0.0
23300,,,,,
23400,25799.0,2583612987604624.0,0.0,0.0,0.0
23500,,,,,
23600,25999.0,2583613187607749.0,0.0,0.0,0.0
23700,,,,,
23800,26199.0,2583613387610874.0,0.0,0.0,0.0
23900,,,,,
24000,26400.0,2583613587613999.0,0.0,0.0,0.0
24100,,,,,
24200,26600.0,2583613787617124.0,-0.13072516,0.16126843,0.010995574
24300,,,,,
24400,26800.0,2583613987620249.0,0.0,0.0,0.0
24500,,,,,
24600,27000.0,2583614187623374.0,0.0,0.0,0.0
24700,,,,,
24800,27200.0,2583614387626499.0,-0.07941248,0.040317107000000005,0.062308256
24900,,,,,
25000,27400.0,2583614587629624.0,-0.12705997,0.18936823,-0.017104227
25100,,,,,
25200,27600.0,2583614787632749.0,-0.15515977,0.26145032,-0.004886922
25300,,,,,
25400,27799.0,2583614987604624.0,-0.09285152,0.10873401,0.05009095
25500,,,,,
25600,27999.0,2583615187607749.0,-0.07819075,0.14172074,-0.052534413
25700,,,,,
25800,28199.0,2583615387610874.0,0.056199603,-0.05131268,0.018325957
25900,,,,,
26000,28400.0,2583615587613999.0,0.095294975,-0.103847094,0.06597344599999999
26100,,,,,
26200,28600.0,2583615787617124.0,0.0,0.0,0.0
26300,,,,,
26400,28800.0,2583615987620249.0,0.0,0.0,0.0
26500,,,,,
26600,29000.0,2583616187623374.0,-0.14294247,0.16982053,0.09040806
26700,,,,,
26800,29200.0,2583616387626499.0,-0.0036651916,0.1282817,-0.111177474
26900,,,,,
27000,29400.0,2583616587629624.0,-0.10262536,0.10873401,0.02321288
27100,,,,,
27200,29600.0,2583616787632749.0,-0.09162979,0.04153884,0.118507855
27300,,,,,
27400,29800.0,2583616987635874.0,0.081855945,0.009773844,-0.103847094
27500,,,,,
27600,29999.0,2583617187607749.0,0.009773844,-0.09162979,0.057421334
27700,,,,,
27800,0.0,2583617387609311.0,0.0,0.0,0.0
27900,,,,,
28000,200.0,2583617587613999.0,0.08674286,-0.042760565999999986,-0.056199603
28100,,,,,
28200,,,,,
28300,400.0,2583617787617124.0,-0.04520403,-0.05497787,0.034208454
28400,600.0,2583617987618686.0,0.0,0.0,0.0
28500,,,,,
28600,800.0,2583618187623374.0,0.07574729,-0.13316862,-0.02321288
28700,,,,,
28800,1000.0,2583618387626499.0,0.061086524,-0.02076942,-0.04153884
28900,,,,,
29000,1200.0,2583618587629624.0,0.0842994,-0.10262536,-0.007330383
29100,,,,,
29200,1400.0,2583618787632749.0,-0.019547688,-0.043982297,0.059864793
29300,,,,,
29400,1600.0,2583618987635874.0,0.12705997,-0.095294975,-0.062308256
29500,,,,,
29600,1799.0,2583619187607749.0,0.21624629,-0.26267207,-0.03176499
29700,,,,,
29800,2000.0,2583619387610874.0,0.1282817,-0.2003638,0.08674286
29900,,,,,
30000,2200.0,2583619587612436.0,-0.10629055,0.10262536,0.12095132
30100,,,,,
30200,2400.0,2583619787617124.0,0.09773844,-0.073303826,-0.095294975
30300,,,,,
30400,2600.0,2583619987618686.0,0.12705997,-0.10751228,-0.11484267
30500,,,,,
30600,2800.0,2583620187621811.0,0.02076942,-0.089186326,0.16249016
30700,,,,,
30800,3000.0,2583620387624936.0,-0.118507855,0.09407325,0.10873401
30900,,,,,
31000,3200.0,2583620587629624.0,-0.06841691,0.2125811,-0.17715092
31100,,,,,
31200,3400.0,2583620787632749.0,-0.09407325,0.0720821,0.059864793
31300,,,,,
31400,3600.0,2583620987634311.0,-0.3042109000000001,0.40683624,0.043982297
31500,,,,,
31600,3799.0,2583621187606186.0,0.07452556,-0.05131268,-0.059864793
31700,,,,,
31800,4000.0,2583621387609311.0,0.007330383,-0.09162979,0.095294975
31900,,,,,
32000,4200.0,2583621587612436.0,0.25045475,-0.34574974,0.047647487
32100,,,,,
32200,4400.0,2583621787615561.0,0.21502456,-0.15760323,-0.09162979
32300,,,,,
32400,4600.0,2583621987618686.0,0.15027285,-0.07819075,-0.25167647
32500,,,,,
32600,4800.0,2583622187621811.0,-0.009773844,-0.02321288,0.13072516
32700,,,,,
32800,5000.0,2583622387624936.0,0.0,0.0,0.0
32900,,,,,
33000,5200.0,2583622587628061.0,0.02076942,-0.014660766,-0.13072516
33100,,,,,
33200,5400.0,2583622787631186.0,-0.10140363,0.12339478,-0.17837265
33300,,,,,
33400,5600.0,2583622987634311.0,-0.095294975,0.040317107000000005,0.21624629
33500,,,,,
33600,5799.0,2583623187607749.0,0.11728613,-0.047647487,-0.2443461
33700,,,,,
33800,6000.0,2583623387609311.0,-0.11484267,-0.07452556,0.2125811
33900,,,,,
34000,6200.0,2583623587612436.0,-0.09896017,0.27855456,-0.4605924
34100,,,,,
34200,6400.0,2583623787617124.0,-0.44226643,0.18325958,0.65118235
34300,,,,,
34400,6600.0,2583623987618686.0,0.27855456,-0.5888741,0.14905111
34500,,,,,
34600,6800.0,2583624187621811.0,0.10873401,-0.04642576,-0.7098253999999999
34700,,,,,
34800,7000.0,2583624387624936.0,0.45448375,-0.51068336,-0.17470746
34900,,,,,
35000,7200.0,2583624587628061.0,-0.22113322,0.13194689,0.23579398
35100,,,,,
35200,7400.0,2583624787631186.0,-0.26511553,0.08796459400000001,0.7171558000000001
35300,,,,,
35400,7600.0,2583624987634311.0,0.05131268,0.08307768,-0.81489426
35500,,,,,
35600,7799.0,2583625187606186.0,-0.05375614,-0.02565634,0.22724187
35700,,,,,
35800,8000.0,2583625387609311.0,0.0,0.0,0.0
35900,,,,,
36000,8200.0,2583625587612436.0,0.013439035,-0.009773844,-0.13561209
36100,,,,,
36200,8400.0,2583625787615561.0,0.014660766,-0.0012217305,0.15515977
36300,,,,,
36400,8600.0,2583625987618686.0,-0.013439035,-0.095294975,0.056199603
36500,,,,,
36600,8800.0,2583626187621811.0,-0.02076942,-0.034208454,0.18203785
36700,,,,,
36800,9000.0,2583626387624936.0,0.03176499,-0.1001819,0.31642818
36900,,,,,
37000,9200.0,2583626587628061.0,-0.089186326,0.052534413,0.08796459400000001
37100,,,,,
37200,9400.0,2583626787631186.0,-0.08063421400000001,0.103847094,-0.018325957
37300,,,,,
37400,9600.0,2583626987634311.0,-0.037873644,0.06597344599999999,-0.012217305
37500,,,,,
37600,9799.0,2583627187606186.0,-0.032986723,0.06963864,-0.10873401
37700,,,,,
37800,10000.0,2583627387609311.0,-0.05009095,0.03176499,0.13927728
37900,,,,,
38000,10200.0,2583627587610874.0,0.043982297,-0.064751714,0.0012217305
38100,,,,,
38200,10400.0,2583627787615561.0,0.0,0.0,0.0
38300,,,,,
38400,10600.0,2583627987618686.0,-0.03176499,0.009773844,0.10629055
38500,,,,,
38600,10800.0,2583628187620249.0,0.02687807,-0.042760565999999986,0.096516706
38700,,,,,
38800,11000.0,2583628387624936.0,0.0,0.0,0.0
38900,,,,,
39000,11200.0,2583628587628061.0,0.0,0.0,0.0
39100,,,,,
39200,11400.0,2583628787631186.0,-0.059864793,0.014660766,0.089186326
39300,,,,,
39400,11600.0,2583628987634311.0,0.0,0.0,0.0
39500,,,,,
39600,11799.0,2583629187606186.0,0.0,0.0,0.0
39700,,,,,
39800,12000.0,2583629387609311.0,-0.081855945,0.07452556,-0.008552114
39900,,,,,
40000,12200.0,2583629587610874.0,0.0,0.0,0.0
40100,,,,,
40200,12400.0,2583629787613999.0,-0.12950343,0.103847094,0.05375614
40300,,,,,
40400,12600.0,2583629987617124.0,0.02076942,0.02687807,-0.103847094
40500,,,,,
40600,12800.0,2583630187621811.0,-0.061086524,0.04520403,-0.002443461
40700,,,,,
40800,13000.0,2583630387624936.0,0.0,0.0,0.0
40900,,,,,
41000,13200.0,2583630587628061.0,0.0,0.0,0.0
41100,,,,,
