system_time,lat,lon,speed,bearing
17500.0,43.0156414,-78.8178569,0.0,0.0
18350.0,43.015317001983085,-78.81783027872265,3.1859052000000005,0.0
18966.666666666668,43.01520625958161,-78.81785165127543,4.0653874666666665,0.0
19525.0,43.015142901987225,-78.81786127160782,4.4677323499999995,0.0
20060.0,43.0151038509327,-78.8178702755727,4.8261299399999995,0.0
20600.0,43.01507344406031,-78.81789050225144,5.165333116666667,0.0
21114.285714285714,43.01506549365045,-78.81794335711253,5.362943442857143,39.93522428571429
21625.0,43.01506092394797,-78.81799490063901,5.5473026375000005,69.84726375
22133.333333333332,43.01505860398399,-78.81804376266814,5.6264774555555555,92.98227666666668
22650.0,43.01505809006975,-78.81808880556386,5.5892566100000005,111.335016
23163.636363636364,43.01505823646036,-78.81813011415375,5.445290600000001,126.13515090909091
23675.0,43.015058114875536,-78.81816597067045,5.177907916666667,138.34888833333335
24261.53846153846,43.015057189883194,-78.81819589345808,4.816394258461539,149.5033230769231
24907.14285714286,43.015055279811115,-78.81822003391574,4.510240747142857,157.56741214285714
25533.333333333332,43.01505252133369,-78.81824031363725,4.3011267973333345,164.5562893333333
26137.5,43.015048939633495,-78.81825831628228,4.165514516250001,168.331038125
26729.41176470588,43.01504407232545,-78.81827492313259,4.143917827058824,170.73464647058822
27316.666666666668,43.01503711634694,-78.81829094798,4.201604447777779,172.3051322222222
27873.684210526317,43.015003789170784,-78.81831817177053,3.980467371578948,163.23644105263156
28390.0,43.01499646211702,-78.81833134160613,4.122250728000001,164.60185149999998
28909.52380952381,43.01498615895837,-78.8183438281808,4.332486407619048,165.5543276190476
29422.727272727272,43.0149725946796,-78.81835533977488,4.584190661818183,166.19399318181814
29934.782608695652,43.01495553700148,-78.81836543210905,4.872331372173914,166.72223695652173
30445.833333333332,43.0149349777638,-78.81837446347832,5.184163440000001,167.21383583333332
30960.0,43.01491107374263,-78.81838258511806,5.506096302400001,167.7155392
31469.23076923077,43.01488404078796,-78.81838978141323,5.81868959846154,168.13036269230767
31981.48148148148,43.01485414749096,-78.81839609020152,6.11469116888889,168.5182359259259
32492.85714285714,43.01482166631117,-78.81840192672198,6.406397020000001,168.94426142857137
33003.44827586207,43.01478675603891,-78.8184073797605,6.688980846896553,169.3394944827586
33510.0,43.014749720117536,-78.81841248354252,6.948226852000001,169.71223399999997
34019.354838709674,43.01471085279717,-78.81841732222529,7.182222889032259,170.0657232258064
34525.0,43.01467039496172,-78.81842196613702,7.396739767500001,170.40280687499995
35030.30303030303,43.014628568836734,-78.8184264983403,7.584543562424243,170.7218518181818
35538.23529411765,43.014585631931084,-78.81843087957505,7.754228340000001,171.04310088235292
36042.857142857145,43.0145418059925,-78.8184351991499,7.896042273142858,171.350768
36550.0,43.01449727511593,-78.81843941842011,8.021489098888889,171.6305336111111
37054.05405405405,43.01445237441813,-78.81844355538962,8.106327744864865,171.88513864864862
37557.89473684211,43.01440738386174,-78.81844753939767,8.159284304210527,172.11138973684209
38061.53846153846,43.0143625793985,-78.81845132107121,8.175320027179488,172.3291546153846
38560.0,43.014322522413536,-78.81846190304444,7.970937026500001,168.02092575
39039.0243902439,43.01428033058601,-78.81846505832631,7.94460778195122,168.22600048780487
39521.42857142857,43.01423889724664,-78.81846805440989,7.876514096666667,168.51327476190477
40004.651162790695,43.014198532773875,-78.81847094906314,7.772051103720931,168.77675325581396
40486.36363636364,43.01415940346317,-78.81847366260831,7.663178208181819,168.86129795454545
40971.11111111111,43.014121451224135,-78.81847601182247,7.562002248,168.5587002222222
41454.34782608696,43.0140845630507,-78.81847766887894,7.490908999130435,167.77971804347825
41938.29787234042,43.01404880887929,-78.81847809475259,7.447685573617022,166.5147244680851
42425.0,43.01401431177708,-78.81847682047399,7.448509186666667,165.041464375
42910.204081632655,43.0139811913682,-78.81847345985487,7.480339917551021,163.4722663265306
43398.0,43.013949501716695,-78.81846769023207,7.544151599200001,161.9225684
43886.27450980392,43.01391911704193,-78.81845925474425,7.630895979607844,160.49537843137253
44373.07692307692,43.01388986657477,-78.81844806721777,7.727878480000001,159.14612451923074
44860.377358490565,43.013861674419815,-78.8184340774394,7.832586659622643,157.8422604716981
45350.0,43.01383449967699,-78.81841740298302,7.929960054814817,156.59871312962963
45838.181818181816,43.013808251706585,-78.81839846951233,8.003277453818184,155.42324052727272
46328.57142857143,43.01378282925731,-78.81837773249393,8.04101289214286,154.36236801785714
46819.29824561404,43.01375816484045,-78.81835579361864,8.039264937894739,153.3649437719298
47310.34482758621,43.01373420096018,-78.81833329821353,8.000940757931037,152.5948175
47800.0,43.01371066762724,-78.81831075386658,7.941688973898307,152.30597483050846
48290.0,43.01368730981633,-78.81828867676931,7.890026174333335,152.46181475
48777.04918032787,43.01367587195049,-78.8182678164944,7.7606814829508215,149.96244073770492
49253.22580645161,43.013653011699844,-78.81824717873542,7.741422147741937,150.47518911290322
49728.57142857143,43.01362985513978,-78.81822755258504,7.750059589841271,151.03260087301584
50206.25,43.01360611144594,-78.81820886527231,7.781551815000001,151.55853523437497
50683.07692307692,43.01358160365697,-78.81819094730406,7.828082540923077,152.01524930769227
51162.121212121216,43.01355622452733,-78.81817367896001,7.891921305454545,152.46105977272725
51640.298507462685,43.01352984436161,-78.81815703365632,7.967324002388059,152.86110425373133
52120.58823529412,43.01350246004446,-78.81814087353014,8.049962325882353,153.2127281617647
52600.0,43.01347403687355,-78.81812507124262,8.138177002318841,153.54407007246374
53081.42857142857,43.0134445347086,-78.81810955393911,8.232327045142858,153.8543499285714
53563.380281690144,43.01341394972667,-78.81809424047717,8.330929805070424,154.14726204225352
54044.444444444445,43.01338229165733,-78.81807908727055,8.43384049527778,154.43259826388888
54526.02739726027,43.01334956043683,-78.81806408091026,8.537658940547947,154.7092470547945
55008.10810810811,43.01331576333895,-78.81804920968867,8.642123860270273,154.97796628378376
55490.666666666664,43.013280915706986,-78.8180344651133,8.746179822133335,155.24580886666666
55975.0,43.01324501800008,-78.81801984918425,8.852334508684214,155.50863177631578
56459.74025974026,43.01320812023143,-78.81800536831545,8.953764618961042,155.77135928571425
56943.58974358974,43.01317025988191,-78.81799100012556,9.054059059743594,156.0261439102564
57429.11392405063,43.01313147289731,-78.81797675130305,9.153403729873421,156.26812044303796
57915.0,43.01309179022913,-78.81796258095079,9.247838733250003,156.47694106249998
58401.234567901236,43.013051255868405,-78.81794835629091,9.34178702049383,156.63928746913578
58884.14634146341,43.013007530796834,-78.81793024340931,9.227862788536589,154.72905225609756
59359.03614457831,43.012967232997745,-78.81791620016779,9.316731405542173,154.8657946385542
59834.52380952381,43.012926264502326,-78.81790182667899,9.387882186428575,154.96357410714285
