sys_time,timestamp,abs_timestamp,raw_x_gyro,raw_y_gyro,raw_z_gyro
0,3399.0,2605511777423122.0,0.0,0.0,0.0
200,3599.0,2605511977424685.0,-0.012217305,0.064751714,-0.04153884
400,3799.0,2605512177427810.0,0.0,0.0,0.0
600,4000.0,2605512377430935.0,-0.047647487,0.08796459400000001,-0.042760565999999986
800,4200.0,2605512577434060.0,0.05375614,-0.05131268,-0.015882496
1000,4400.0,2605512777437185.0,-0.039095376,0.034208454,0.095294975
1200,4600.0,2605512977440310.0,-0.030543262,0.06352998,-0.037873644
1400,4800.0,2605513177443435.0,0.0,0.0,0.0
1600,5000.0,2605513377446560.0,0.0,0.0,0.0
1800,5199.0,2605513577418435.0,-0.0720821,0.014660766,0.02076942
2000,5399.0,2605513777421560.0,0.0,0.0,0.0
2200,5599.0,2605513977424685.0,0.059864793,0.047647487,0.018325957
2400,5799.0,2605514177427810.0,0.0,0.0,0.0
2600,6000.0,2605514377430935.0,-0.039095376,-0.02687807,-0.062308256
2800,6200.0,2605514577434060.0,0.07086037,0.0,0.029321533
3000,6400.0,2605514777437185.0,0.0,0.0,0.0
3200,6600.0,2605514977440310.0,0.119729586,-0.09285152,-0.004886922
3400,6800.0,2605515177443435.0,0.05497787,-0.012217305,-0.09285152
3600,7000.0,2605515377446560.0,0.06841691,-0.028099801,-0.019547688
3800,7199.0,2605515577418435.0,0.0,0.0,0.0
4000,7399.0,2605515777421560.0,0.0,0.0,0.0
4200,7599.0,2605515977424685.0,-0.05497787,0.047647487,0.029321533
4400,7799.0,2605516177427810.0,0.0,0.0,0.0
4600,7999.0,2605516377429372.0,-0.02687807,0.019547688,-0.103847094
4800,8200.0,2605516577434060.0,0.08307768,-0.1160644,-0.052534413
5000,8400.0,2605516777437185.0,0.04153884,-0.02321288,-0.059864793
5200,8600.0,2605516977440310.0,0.0,0.0,0.0
5400,8800.0,2605517177443435.0,-0.0036651916,-0.035430185,-0.06963864
