timestamp,system_time,lat,lon,speed,bearing
1508975978553.0,1900,43.01578919281751,-78.81844061489713,1.1992029,0.0
1508975978753.0,2100,86.03159432873369,-157.63689284186486,2.11398274,0.0
1508975979753.0,3000,129.04739467837925,-236.45549006697826,2.99347067,0.0
1508975981000.0,4000,172.06320597928843,-315.2740120233789,3.3599394,0.0
1508975982000.0,5300,215.07900412774993,-394.09250741050056,3.90838844,0.0
1508975983000.0,6300,258.0948736333494,-472.91106483133757,5.67907004,330.53174
1508975984000.0,7300,301.1107625924802,-551.729630923857,7.57387454,644.5032699999999
1508975985000.0,8300,344.12667439802635,-630.5482128050213,9.61134604,963.3701199999999
1508975986000.0,9300,387.1426004814643,-709.3668055146638,11.077779240000002,1289.91516
1508975987000.0,10300,430.15853618566996,-788.1854085718181,12.915281240000002,1637.25606
1508975988000.0,11300,473.17444580133156,-867.0039955654054,13.968362640000002,1638.3662153
1508975989000.0,12300,516.1903138134909,-945.8225519142361,14.794455480000002,1666.6801233
1508975990000.0,13300,559.2061607515355,-1024.6410831162004,15.275036180000003,1718.0535673000002
1508975991000.0,14300,602.222000904356,-1103.4595970954392,16.09166803,1806.7488273000001
1508975992000.0,15300,645.2378394946488,-1182.2780964927992,16.852193630000002,1904.7887373
1508975993000.0,16300,688.2536691012546,-1261.096577631518,17.518158030000002,1976.2752373
1508975992283.0,17100,731.2693193012545,-1339.915474331518,17.518158030000002,1976.2752373
1508975994000.0,17300,774.2851385031737,-1418.7339455058784,17.763241290000003,2049.8194873
1508975996000.0,19300,817.300940023222,-1497.5524234954771,19.660284390000005,2261.7571373
1508975997000.0,20300,860.3167145404855,-1576.3709140223514,23.227266890000003,2456.5824873
1508975998000.0,21300,903.3324425162688,-1655.1894145496865,28.770257590000003,2643.8682973
1508975999000.0,22300,946.3481057571713,-1734.0079211702582,35.94662729,2827.6883773
1508976000000.0,23300,989.3636896636393,-1812.826431487374,44.62036829,3009.6498473
1508976001000.0,24300,1032.3791783835145,-1891.6449476214582,54.49886029,3190.6192373000003
1508976002000.0,25300,1075.3945663960035,-1970.4634648543572,65.37154629,3369.7809473
1508976003000.0,26300,1118.4098486257956,-2049.2819838411147,76.99213829,3550.4615373
1508976004000.0,27300,1161.4250177393444,-2128.1005048753764,89.16314829,3732.1033673
1508976005000.0,28300,1204.4400735396775,-2206.9190297893306,101.38488328999999,3913.8369473000002
1508976006000.0,29300,1247.4550151407802,-2285.737560748762,114.01277628999999,4096.2235773
1508976007000.0,30300,1290.469842086747,-2364.55609679403,126.74461228999999,4278.0066273
1508976008000.0,31300,1333.4845530508167,-2443.3746352903863,139.77933079,4459.3627873000005
1508976009000.0,32300,1376.499144571698,-2522.1931744292624,153.42375478999998,4640.4529873
1508976010000.0,33300,1419.5136130324088,-2601.0117152281914,167.27667628999998,4821.2905273
1508976011000.0,34300,1462.5279582937392,-2679.830255113805,181.15874528999998,5001.8303673
1508976012000.0,35300,1505.5421801076914,-2758.6487944106552,195.03322128999997,5182.4291673
1508976013000.0,36300,1548.5562768891423,-2837.467334210797,209.12124928999998,5363.7013572999995
1508976003099.0,36500,1591.5713932891422,-2916.2861424107973,209.12124928999998,5363.7013572999995
1508976014000.0,37300,1634.5853636601607,-2995.1046840431663,223.37934428999998,5544.6524573
1508976015000.0,38300,1677.5992050602495,-3073.923229007782,237.90968728999997,5725.857577299999
1508976016000.0,39300,1720.6129172030305,-3152.7417777653473,252.59110228999995,5907.1279472999995
1508976017000.0,40300,1763.6264989195668,-3231.56033004274,267.08546228999995,6088.046157299999
1508976018000.0,41300,1806.6399545987044,-3310.3788833870717,280.78912728999995,6267.961207299999
1508976019000.0,42300,1849.6532872210898,-3389.197440091782,294.49625129,6449.277477299999
1508976020000.0,43300,1892.666500623205,-3468.0159990832003,307.42460629,6629.467247299999
1508976021000.0,44300,1935.6796000763363,-3546.8345612092085,320.07785829,6810.360317299999
1508976022000.0,45300,1978.6925885469936,-3625.6531278382026,332.20810329,6992.068427299999
1508976023000.0,46300,2021.705472437828,-3704.4716965849448,343.47490529,7172.5362172999985
1508976024000.0,47300,2064.718261211771,-3783.2902646606344,353.59331928999995,7352.017877299999
1508976025000.0,48300,2107.7309653099796,-3862.1088335813174,362.72152028999994,7532.5169572999985
1508976026000.0,49300,2150.743595585678,-3940.9274061373258,370.51922028999996,7714.7517272999985
1508976027000.0,50300,2193.7561677457657,-4019.745981090483,376.51094958999994,7895.132887299998
1508976028000.0,51300,2236.768700310657,-4098.564556426651,380.36701358999994,8072.6257172999985
1508976029000.0,52300,2279.7812091653104,-4177.38313536438,382.7761469899999,8255.862627299999
1508976030000.0,53300,2322.7937006904203,-4256.201720356478,384.8073948899999,8443.7765673
1508976031000.0,54300,2365.8061768636708,-4335.020307777829,387.0171755899999,8618.1435873
1508976032000.0,55300,2408.8186322555994,-4413.838872178949,391.18385928999993,8746.3342473
1508976033000.0,56300,2451.8310713462884,-4492.6573852527345,396.1257062899999,8854.6908673
1508976032417.0,57000,2494.8438325462885,-4571.476458952735,396.1257062899999,8854.6908673
