sys_time,raw_x_gyro,raw_y_gyro,raw_z_gyro
0.0,0.0,0.0,0.0
100.0,-0.0061086525,0.032375857,-0.02076942
200.0,-0.004072435,0.021583904666666667,-0.01384628
300.0,-0.014966198,0.038179077000000006,-0.0210748515
400.0,-0.0012217303999999998,0.020280725600000004,-0.020036380399999998
500.0,-0.007534004666666667,0.02260201366666667,-0.0008144878333333309
600.0,-0.010821041428571428,0.028448866,-0.006108652999999998
700.0,-0.00946841125,0.02489275775,-0.005345071374999998
800.0,-0.008416365555555555,0.02212689577777778,-0.004751174555555553
900.0,-0.014782939,0.0213802828,-0.0021991150999999985
1000.0,-0.013439035454545455,0.019436620727272726,-0.001999195545454544
1100.0,-0.0073303830833333335,0.021787526249999998,-0.0003054328333333319
1200.0,-0.006766507461538462,0.02011156269230769,-0.00028193799999999867
1300.0,-0.009075712357142857,0.016755160357142855,-0.004712389285714285
1400.0,-0.003746640199999999,0.015638149666666667,-0.0024434611333333327
1500.0,-0.003512475187499999,0.014660765312499999,-0.0022907448124999995
1600.0,0.0037370578235294124,0.008336513235294118,-0.0024434611176470584
1700.0,0.006583769611111112,0.007194634444444443,-0.007466131055555557
1800.0,0.009838145421052632,0.005337032578947367,-0.008102002473684212
1900.0,0.00934623815,0.0050701809499999985,-0.0076969023500000015
2000.0,0.00890117919047619,0.0048287437619047606,-0.0073303831904761915
2100.0,0.005997586045454546,0.0067750502727272725,-0.005664387000000001
2200.0,0.005736821434782609,0.006480482869565217,-0.005418109304347827
2300.0,0.004377867625,0.0070249497499999996,-0.009519317000000001
2400.0,0.007525860120000001,0.00210137576,-0.011239920840000002
2500.0,0.008834051653846155,0.0011277505384615382,-0.013110108230769234
2600.0,0.008506864555555556,0.0010859819999999999,-0.012624548666666669
2700.0,0.008072148264285714,-0.00021816682142857167,-0.014660766214285716
2800.0,0.009900230186206897,-0.0019379179655172416,-0.01786254255172414
2900.0,0.01034398518,-0.0019547694,-0.019710585333333332
3000.0,0.006187474206451613,0.0007882128387096773,-0.020572365161290324
3100.0,0.0030543265750000003,0.00118355103125,-0.0169133316875
3200.0,-0.007774648169696969,0.011291751606060607,-0.014993965272727275
3300.0,-0.009306711252941175,0.01430143361764706,-0.015487230705882355
3400.0,-0.016790067217142855,0.015219271514285716,-0.00928515182857143
3500.0,-0.021142724516666666,0.015000135722222224,-0.0014592892777777785
3600.0,-0.026580892772972972,0.01720328627027027,0.003500092864864864
3700.0,-0.034787167963157895,0.022473410842105263,0.00877716936842105
3800.0,-0.04197740647692308,0.030480609794871796,0.011841388102564101
3900.0,-0.046089782815,0.04184427005,0.009346238549999998
4000.0,-0.048094463721951225,0.03954235095121951,0.012694077853658536
4100.0,-0.044767695776190476,0.03708824783333333,0.012362749083333333
4200.0,-0.04037393075813953,0.035998431744186044,0.009148772593023257
4300.0,-0.03723501324090909,0.03257022488636364,0.009274045170454546
4400.0,-0.02277848628,0.014660766555555553,0.007466130833333333
4500.0,-0.021539639752173913,0.014899800760869565,0.005922737119565218
4600.0,-0.02524043188510638,0.01707823329787234,0.006186635414893618
4700.0,-0.02293289934583333,0.014151712187499998,0.005599598239583334
4800.0,-0.026404338338775507,0.01737849357142857,0.005859319846938777
4900.0,-0.025876251572,0.0170309237,0.005742133450000001
5000.0,-0.025368874090196076,0.01669698401960784,0.005629542598039217
5100.0,-0.024881011126923074,0.016375888173076922,0.005521282163461539
5200.0,-0.02441155808679245,0.016066909150943394,0.005417107028301888
5300.0,-0.02502285023333333,0.017488846388888885,0.005384664150000001
5400.0,-0.02510100810181818,0.019325555636363633,0.0043315900200000005
5500.0,-0.02541635735,0.020791235535714287,0.003948807573214286
5600.0,-0.024263138677192982,0.018947540175438597,0.004844054282456141
5700.0,-0.02289691438965517,0.018157443448275863,0.0039600919672413805
5800.0,-0.02141134441694915,0.01745625152542373,0.004452068764406781
5900.0,-0.021054488676666663,0.017165314,0.004377867618333335
6000.0,-0.02070933312459016,0.016883915409836067,0.004306099296721313
6100.0,-0.02147881017096774,0.01722245941935484,0.0042563514129032275
6200.0,-0.021137876676190475,0.01694908704761905,0.004188790279365081
6300.0,-0.020807597353125,0.016684257562500002,0.0041233404312500015
6400.0,-0.020487480470769228,0.01642757667692308,0.004059904424615386
6500.0,-0.021750504918181816,0.018233402636363638,0.0034430587060606073
6600.0,-0.0230852358,0.018927705791044778,0.003865774098507464
6700.0,-0.022548114170588236,0.016116063058823533,0.00569542006764706
6800.0,-0.02211509247246377,0.01398792939130435,0.006728370791304349
6900.0,-0.02227040148,0.011623893542857146,0.007784168551428573
7000.0,-0.022111601092957747,0.009636184760563384,0.008775810543661973
7100.0,-0.021431188994444447,0.005446882194444448,0.011029511230555558
7200.0,-0.01762304393972603,0.0008870101095890441,0.01079474186712329
7300.0,-0.015700887805405406,-0.0014693782702702672,0.0093280772472973
7400.0,-0.014758504368,-0.0021339556266666638,0.008910487564000001
7500.0,-0.013696241863157894,-0.001961198657894734,0.006092576806578949
7600.0,-0.013962634228571429,-0.000587064987012984,0.0049662548480519505
7700.0,-0.01655601443076923,0.0022868291794871823,0.005450797298717951
7800.0,-0.019362108425316455,0.008010840835443041,0.004051814737974685
7900.0,-0.0183717721575,0.006444628700000003,0.003787364216250001
8000.0,-0.019170610525925925,0.006138819000000003,0.004585259843209878
8100.0,-0.018936822592682926,0.006063955353658539,0.004529342040243903
8200.0,-0.018708668103614455,0.005990895650602413,0.004474771654216869
8300.0,-0.017787814138095236,0.004552400821428574,0.003912446205952382
8400.0,-0.016098095854117644,0.0032771126470588267,0.0033058587564705894
8500.0,-0.014532910379069765,0.0023013995465116306,0.002727584119767443
8600.0,-0.01474502316781609,0.0030332621494252895,0.0024434607505747137
8700.0,-0.01353621847272727,0.0022352116704545478,0.0009162976738636371
8800.0,-0.00884038702921348,-0.002580733853932582,-0.0018257322999999993
8900.0,-0.006013629062222221,-0.006217250588888887,-0.003692341163333332
9000.0,-0.007531767204395602,-0.005370243769230767,-0.005316541590109889
9100.0,-0.010265192126086954,-0.002682495141304346,-0.00578994026847826
9200.0,-0.012348673931182795,-0.0008801713225806433,-0.0064502116634408595
9300.0,-0.014127883570212765,0.0006758509255319168,-0.00682349494361702
9400.0,-0.01477650890105263,0.001620400494736844,-0.008474951733684209
