"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"0.0","1508975972089","2605508377430935","-0.58276546","0.65240407","0.05497787"
"200.0","1508975972289","2605508577434060","-0.036651913","0.064751714","-0.015882496"
"400.0","1508975972491","2605508777437185","0.058643065","-0.052534413","0.0012217305"
"600.0","1508975972689","2605508977441872","0.0","0.0","0.0"
"800.0","1508975972889","2605509177443435","0.0","0.0","0.0"
"1000.0","1508975973089","2605509377446560","0.0","0.0","0.0"
"1199.0","1508975973289","2605509577418435","0.0","0.0","0.0"
"1399.0","1508975973489","2605509777421560","0.0","0.0","0.0"
"1599.0","1508975973690","2605509977424685","0.0","0.0","0.0"
"1799.0","1508975973889","2605510177427810","-0.081855945","0.15393804","0.0"
"2000.0","1508975974089","2605510377430935","0.112399206","-0.12705997","0.0061086523"
"2200.0","1508975974289","2605510577434060","0.0","0.0","0.0"
"2400.0","1508975974489","2605510777437185","0.0","0.0","0.0"
"2600.0","1508975974689","2605510977440310","0.0","0.0","0.0"
"2800.0","1508975974889","2605511177443435","0.0","0.0","0.0"
"3000.0","1508975975089","2605511377446560","0.0","0.0","0.0"
"3199.0","1508975975289","2605511577418435","0.0","0.0","0.0"
"3399.0","1508975975489","2605511777423122","0.0","0.0","0.0"
"3599.0","1508975975689","2605511977424685","-0.012217305","0.064751714","-0.04153884"
"3799.0","1508975975889","2605512177427810","0.0","0.0","0.0"
"4000.0","1508975976089","2605512377430935","-0.047647487","0.087964594","-0.042760566"
"4200.0","1508975976289","2605512577434060","0.05375614","-0.05131268","-0.015882496"
"4400.0","1508975976489","2605512777437185","-0.039095376","0.034208454","0.095294975"
"4600.0","1508975976689","2605512977440310","-0.030543262","0.06352998","-0.037873644"
"4800.0","1508975976889","2605513177443435","0.0","0.0","0.0"
"5000.0","1508975977089","2605513377446560","0.0","0.0","0.0"
"5199.0","1508975977289","2605513577418435","-0.0720821","0.014660766","0.02076942"
"5399.0","1508975977489","2605513777421560","0.0","0.0","0.0"
"5599.0","1508975977689","2605513977424685","0.059864793","0.047647487","0.018325957"
"5799.0","1508975977889","2605514177427810","0.0","0.0","0.0"
