sys_time,timestamp,abs_timestamp,raw_x_mag,raw_y_mag,raw_z_mag
1970-01-01 00:00:00.000,3494.7,2605511772886091.0,-93.85,100.16875,37.875
1970-01-01 00:00:00.100,3594.5,2605511872880466.5,-94.19375,100.275,37.7125
1970-01-01 00:00:00.200,3694.8,2605511972887809.0,-94.39375,100.375,36.41875
1970-01-01 00:00:00.300,3794.7,2605512072883122.5,-93.11875,100.05625,37.65625
1970-01-01 00:00:00.400,3894.7,2605512172884529.0,-93.84375,99.78125,36.71875
1970-01-01 00:00:00.500,3994.8,2605512272886873.0,-93.53125,100.1625,37.06875
1970-01-01 00:00:00.600,4094.6,2605512372883122.5,-93.625,100.08125,37.3875
1970-01-01 00:00:00.700,4194.7,2605512472883278.5,-93.875,100.025,36.7375
1970-01-01 00:00:00.800,4294.8,2605512572888278.5,-93.64375,99.99375,37.8375
1970-01-01 00:00:00.900,4394.6,2605512672880778.5,-94.35625,100.66875,37.0125
1970-01-01 00:00:01.000,4494.8,2605512772886872.0,-94.1125,100.14375,36.83125
1970-01-01 00:00:01.100,4594.7,2605512872883278.5,-93.9625,99.96875,37.86875
1970-01-01 00:00:01.200,4694.6,2605512972882966.0,-94.325,100.325,36.8125
1970-01-01 00:00:01.300,4794.7,2605513072883435.0,-94.15,100.11875,37.40625
1970-01-01 00:00:01.400,4894.7,2605513172887185.0,-94.4375,100.14375,37.43125
1970-01-01 00:00:01.500,4994.6,2605513272880310.0,-94.775,100.16875,36.71875
1970-01-01 00:00:01.600,5094.7,2605513372884685.0,-94.325,100.55,37.9125
1970-01-01 00:00:01.700,5194.7,2605513472885934.5,-93.63125,99.6875,38.8625
1970-01-01 00:00:01.800,5294.6,2605513572887028.0,-93.85625,100.4875,38.8875
1970-01-01 00:00:01.900,5394.7,2605513672886247.5,-94.325,100.10625,38.0125
1970-01-01 00:00:02.000,5494.8,2605513772885309.0,-95.95625,100.7,37.05625
1970-01-01 00:00:02.100,5594.7,2605513872882653.5,-94.38125,100.06875,37.775
1970-01-01 00:00:02.200,5694.7,2605513972887497.0,-94.6,100.13125,36.43125
1970-01-01 00:00:02.300,5794.6,2605514072880309.5,-95.675,100.23125,36.63125
1970-01-01 00:00:02.400,5894.7,2605514172885466.5,-97.21875,100.33125,37.675
1970-01-01 00:00:02.500,5994.7,2605514272883591.0,-99.3,99.55,38.225
1970-01-01 00:00:02.600,6094.7,2605514372886872.5,-100.15,100.49375,38.46875
1970-01-01 00:00:02.700,6189.666666666667,2605514467881802.5,-101.97222222222223,100.15972222222223,38.236111111111114
1970-01-01 00:00:02.800,6289.636363636364,2605514567887611.0,-101.98295454545455,100.3409090909091,37.92045454545455
1970-01-01 00:00:02.900,6394.6,2605514672879997.0,-101.34375,100.15,39.46875
1970-01-01 00:00:03.000,6494.7,2605514772882810.5,-102.3125,100.1375,38.61875
1970-01-01 00:00:03.100,6594.7,2605514872885935.0,-102.3125,99.6,37.23125
1970-01-01 00:00:03.200,6694.6,2605514972884841.0,-101.66875,99.4875,37.83125
1970-01-01 00:00:03.300,6794.6,2605515072886247.0,-102.43125,99.58125,37.18125
1970-01-01 00:00:03.400,6894.7,2605515172884059.5,-102.29375,99.2875,37.7
1970-01-01 00:00:03.500,6994.7,2605515272885935.0,-100.0125,99.43125,37.4375
1970-01-01 00:00:03.600,7094.6,2605515372882653.5,-99.65625,99.26875,36.39375
1970-01-01 00:00:03.700,7194.7,2605515472883279.0,-98.45625,99.36875,37.06875
1970-01-01 00:00:03.800,7294.7,2605515572888122.5,-97.49375,99.7625,36.175
1970-01-01 00:00:03.900,7394.7,2605515672883278.5,-96.91875,99.50625,37.0625
1970-01-01 00:00:04.000,7494.8,2605515772886716.0,-97.21875,99.53125,37.29375
