"timestamp","mean","std"
"199.0","0.6939370984208588","0.010437627434615078"
"219.0","0.6939279356968195","0.010436316050868104"
"239.0","0.6939082702801194","0.010432267987009327"
"259.0","0.6938775638800669","0.01042603466020311"
"282.0","0.6938368888280338","0.010418707326783419"
"299.0","0.6937879783654397","0.010411405022738374"
"320.0","0.6937322717207473","0.010405115380123108"
"339.0","0.693669248269206","0.0104001985040312"
"359.0","0.6935977503132961","0.010396274616701215"
"379.0","0.6935165587429679","0.010392388260995285"
"399.0","0.6934252992774198","0.010388824938304415"
"419.0","0.6933241510378876","0.010384982875299294"
"439.0","0.6932141566189662","0.010380514281563533"
"460.0","0.6930966311024391","0.010375794194950003"
"479.0","0.6929714138137893","0.010371064479642414"
"499.0","0.6928377195109563","0.010365986489304518"
"519.0","0.6926949237780459","0.01035982606053086"
"539.0","0.6925430020811684","0.010353240109086417"
"559.0","0.6923823418709404","0.010346688294304338"
"579.0","0.6922136284180256","0.010340306492104974"
"600.0","0.6920376234671256","0.010334402371641651"
"619.0","0.6918540657459044","0.010329407719522302"
"639.0","0.6916623012978148","0.010324854032659203"
"659.0","0.691461441269251","0.010320196600485864"
"679.0","0.6912515393598072","0.010315397227328823"
"699.0","0.6910329228172372","0.010310639237924751"
"719.0","0.690806204380365","0.010305439344589043"
"740.0","0.6905718419602498","0.010300099919833652"
"759.0","0.6903295921007797","0.010295162318758386"
"779.0","0.6900791089812441","0.010290306292454223"
"800.0","0.6898198735798758","0.010285167164761444"
"819.0","0.6895521017572459","0.010279878175131084"
"839.0","0.6892756528796405","0.01027505915645625"
"859.0","0.6889910925774808","0.010270769289366672"
"879.0","0.6886987973322564","0.010266624323874885"
"899.0","0.6883986884901729","0.01026274227941682"
"919.0","0.6880901558768474","0.010258741071520845"
"940.0","0.6877730960499678","0.0102540819780725"
"959.0","0.6874476550918723","0.010249277393300506"
"979.0","0.6871138645123779","0.010244434414542206"
"999.0","0.6867721888476275","0.010239432384087501"
"1019.0","0.6864230332570326","0.010233676581029418"
"1039.0","0.686066869661264","0.0102276460125766"
"1059.0","0.6857031274250794","0.010221807180325325"
"1080.0","0.6853314462736025","0.010215793836660212"
"1099.0","0.6849523508094836","0.01020899026805903"
"1119.0","0.6845659372313182","0.010202159702861372"
"1139.0","0.684172278732298","0.010195248635256426"
"1159.0","0.6837716060068514","0.010188561439454536"
"1179.0","0.6833643248620342","0.010181978673836566"
"1199.0","0.6829502987225025","0.010175316880988612"
"1220.0","0.6825293800098964","0.010167805359519803"
"1239.0","0.682101537321625","0.010159229569549377"
"1259.0","0.6816672259544538","0.010150530962655927"
"1279.0","0.6812266686669436","0.010142080613335602"
"1299.0","0.6807797448701323","0.010133026942031048"
"1319.0","0.6803269019967103","0.010123622697612803"
"1339.0","0.679867866352028","0.010114593146511402"
"1360.0","0.6794027767542795","0.010105939172165181"
"1379.0","0.6789316042575997","0.0100971511651198"
"1399.0","0.6784542278164419","0.010088671296938327"
"1420.0","0.6779704445490896","0.010080523910429615"
"1439.0","0.6774806255318682","0.01007219116465632"
"1459.0","0.6769849726230995","0.010063692685507443"
"1479.0","0.6764832515083337","0.010055550065854357"
"1499.0","0.6759752319295624","0.01004757910058458"
"1519.0","0.6754607593187907","0.010039414566906215"
"1539.0","0.6749403109092774","0.010031375771886168"
"1560.0","0.6744138202228311","0.010023390323038586"
"1579.0","0.6738814663382561","0.010014736580536435"
"1599.0","0.6733434998792298","0.010005766993570064"
"1619.0","0.6727999995890264","0.009996959195134995"
"1639.0","0.6722507257286885","0.0099877658342486"
"1659.0","0.6716958396453636","0.009977636160802647"
"1679.0","0.6711355922178658","0.009967253017164314"
"1700.0","0.6705696236989316","0.009957735786937661"
"1719.0","0.6699981882489134","0.009948775117796405"
"1739.0","0.6694215539825948","0.00993970258965326"
"1759.0","0.6688406561547338","0.009929561426208239"
"1779.0","0.6682556662284479","0.009917649566704967"
"1799.0","0.66766627282786","0.009904709407304766"
"1819.0","0.6670719638517761","0.009892388028193897"
"1840.0","0.6664715701497936","0.009883070329886699"
"1859.0","0.6658638789997896","0.009877796669398782"
"1879.0","0.6652479247678479","0.009877459621578266"
"1899.0","0.6646235645911112","0.009882241995368388"
"1919.0","0.6639913297058944","0.009889402072354118"
"1939.0","0.663352605146038","0.00989578208217345"
"1959.0","0.6627083254288904","0.009898376343804246"
"1980.0","0.6620589287469419","0.009895322918008164"
"1999.0","0.6614041240104616","0.00988644087395456"
"2019.0","0.6607433120902725","0.009873371008549752"
"2039.0","0.6600768788641252","0.009860024429353367"
"2059.0","0.6594058751752443","0.009848426258147525"
"2079.0","0.6587323728764151","0.009838396261199903"
"2099.0","0.6580583160308854","0.009829294459643116"
"2120.0","0.6573838053024247","0.009820729171026818"
"2139.0","0.6567067251273953","0.009812522116585126"
"2159.0","0.6560245883544323","0.009803518660510723"
"2180.0","0.6553357761596119","0.009793062106881753"
"2199.0","0.6546408545174305","0.009782182043779536"
"2219.0","0.6539415069051598","0.009772352290257481"
"2239.0","0.653239468976528","0.00976347713293983"
"2259.0","0.6525356082955721","0.009755057934180349"
"2279.0","0.6518290898542226","0.009746498552568017"
"2299.0","0.6511183939567392","0.009736657012913446"
"2320.0","0.6504022198041488","0.00972466973689508"
"2339.0","0.6496812529386052","0.009710816105004232"
"2359.0","0.6489569017949643","0.009695758321166988"
"2379.0","0.6482306278332893","0.00968067820922034"
"2399.0","0.647502808336448","0.009666170579956598"
"2419.0","0.6467729561240253","0.009652699334724336"
"2439.0","0.6460401736435322","0.009639696671461065"
"2460.0","0.6453033629223365","0.009626590124878756"
"2479.0","0.6445625683223913","0.00961306044618326"
"2499.0","0.6438184738901884","0.009599334260798174"
"2519.0","0.6430722822608661","0.00958590711960488"
"2539.0","0.6423240198606796","0.009572850953890183"
"2559.0","0.6415731005214184","0.009559828126161013"
"2579.0","0.640818694285026","0.009546654692030636"
"2600.0","0.6400605061333969","0.009533294430792774"
"2619.0","0.6392988476479037","0.009519965275137477"
"2639.0","0.6385339181324459","0.009506800873006841"
"2659.0","0.6377665140945323","0.009493913978963042"
"2679.0","0.6369966624848845","0.009481416488926725"
"2699.0","0.6362239509399736","0.009469375752664544"
"2719.0","0.6354476649087386","0.00945734306666922"
"2740.0","0.6346676580298455","0.009445063007531047"
"2759.0","0.6338841613324705","0.00943228814828557"
"2779.0","0.6330974695616096","0.009419715101955127"
"2800.0","0.632308146423689","0.0094071101067824"
"2819.0","0.6315161903120524","0.009394472055943412"
"2839.0","0.630721387475944","0.009382154005756298"
"2859.0","0.6299231717189174","0.00936982612674997"
"2879.0","0.6291217590049302","0.009356887138400273"
"2899.0","0.6283173291451511","0.009343643828235559"
"2919.0","0.6275099953504651","0.009330765111386311"
"2940.0","0.6266999980053974","0.009318135047084411"
"2959.0","0.6258873035653779","0.009305505882159702"
"2979.0","0.6250719528314633","0.009293173602303233"
"2999.0","0.6242532646421407","0.009281103151215234"
"3019.0","0.6234315007413046","0.009268619982563123"
"3039.0","0.6226070703573142","0.009255731596477105"
"3059.0","0.621780486133665","0.009242472380602688"
"3080.0","0.620951603825279","0.009228490888644412"
"3099.0","0.6201205806956931","0.00921378756580958"
"3119.0","0.6192875614695007","0.009198869210066699"
"3139.0","0.61845238553016","0.00918372781866344"
"3159.0","0.6176150297279993","0.009168375917545138"
"3179.0","0.6167755652608465","0.009153143291569755"
"3199.0","0.6159342862923952","0.009138969143523084"
"3220.0","0.61509079816747","0.009125859349173825"
"3239.0","0.61424497701559","0.009113493371572946"
"3259.0","0.6133965703958614","0.00910143086706311"
"3279.0","0.6125456568338672","0.009089355180013227"
"3299.0","0.6116922918963904","0.00907684201288977"
